"mytestdate","proj","var","coef","modelname"
2022-10-06,12,"scaled_case_lag3",0.106122865481796,"lasso"
2022-10-06,12,"ct_sm_7_lag2",-0.0700188703125394,"lasso"
2022-10-06,12,"ct_sm_7_lag5",-0.0378207536961665,"lasso"
2022-10-06,13,"(Intercept)",0.926938523165325,"lasso"
2022-10-06,13,"scaled_case_lag1",0.719091020961167,"lasso"
2022-10-06,13,"scaled_case_lag2",0.0347970208247732,"lasso"
2022-10-06,13,"scaled_case_lag3",0.105323966901994,"lasso"
2022-10-06,13,"ct_sm_7_lag1",-0.0715645315661176,"lasso"
2022-10-06,13,"ct_sm_7_lag4",-0.0312232386439638,"lasso"
2022-10-06,13,"ct_sm_7_lag7",-0.0072227782741749,"lasso"
2022-10-06,14,"(Intercept)",1.05321219310868,"lasso"
2022-10-06,14,"scaled_case_lag1",0.720670122261902,"lasso"
2022-10-06,14,"scaled_case_lag2",0.039035553352183,"lasso"
2022-10-06,14,"scaled_case_lag3",0.0803471891039287,"lasso"
2022-10-06,14,"ct_sm_7_lag3",-0.0864985994016066,"lasso"
2022-10-07,0,"(Intercept)",0.686154960847186,"lasso"
2022-10-07,0,"scaled_case_lag1",0.803063115628779,"lasso"
2022-10-07,0,"scaled_case_lag2",0.0631075290242315,"lasso"
2022-10-07,0,"scaled_case_lag3",0.0328161072654012,"lasso"
2022-10-07,0,"ct_sm_7_lag6",-0.0272987022957193,"lasso"
2022-10-07,1,"(Intercept)",0.547796104348079,"lasso"
2022-10-07,1,"scaled_case_lag1",0.787488236765903,"lasso"
2022-10-07,1,"scaled_case_lag2",0.0715901667825967,"lasso"
2022-10-07,1,"scaled_case_lag3",0.0601163666505063,"lasso"
2022-10-07,1,"ct_sm_7_lag1",-0.0542803945190131,"lasso"
2022-10-07,2,"(Intercept)",0.555648129503667,"lasso"
2022-10-07,2,"scaled_case_lag1",0.791756683906908,"lasso"
2022-10-07,2,"scaled_case_lag2",0.0637082274047424,"lasso"
2022-10-07,2,"scaled_case_lag3",0.0622929366048386,"lasso"
2022-10-07,2,"ct_sm_7_lag1",-0.0532903531065028,"lasso"
2022-10-07,3,"(Intercept)",0.577333267630239,"lasso"
2022-10-07,3,"scaled_case_lag1",0.797888127272963,"lasso"
2022-10-07,3,"scaled_case_lag2",0.0636848459519974,"lasso"
2022-10-07,3,"scaled_case_lag3",0.0528763307318449,"lasso"
2022-10-07,3,"ct_sm_7_lag3",-0.0554328624428333,"lasso"
2022-10-07,4,"(Intercept)",0.713451011776029,"lasso"
2022-10-07,4,"scaled_case_lag1",0.804127992801776,"lasso"
2022-10-07,4,"scaled_case_lag2",0.0540928640998298,"lasso"
2022-10-07,4,"scaled_case_lag3",0.0360153572781512,"lasso"
2022-10-07,4,"ct_sm_7_lag2",-0.00404613165587296,"lasso"
2022-10-07,4,"ct_sm_7_lag7",-0.0269322318460599,"lasso"
2022-10-07,5,"(Intercept)",0.773553827898891,"lasso"
2022-10-07,5,"scaled_case_lag1",0.783925523270518,"lasso"
2022-10-07,5,"scaled_case_lag2",0.0625904006476131,"lasso"
2022-10-07,5,"scaled_case_lag3",0.0377550546171218,"lasso"
2022-10-07,5,"ct_sm_7_lag7",-0.0382546720240508,"lasso"
2022-10-07,6,"(Intercept)",0.776640618843429,"lasso"
2022-10-07,6,"scaled_case_lag1",0.782329175389791,"lasso"
2022-10-07,6,"scaled_case_lag2",0.0620609386634645,"lasso"
2022-10-07,6,"scaled_case_lag3",0.0392560438645045,"lasso"
2022-10-07,6,"ct_sm_7_lag6",-0.0385322244336826,"lasso"
2022-10-07,7,"(Intercept)",0.710953849776379,"lasso"
2022-10-07,7,"scaled_case_lag1",0.761702968546132,"lasso"
2022-10-07,7,"scaled_case_lag2",0.0443226242686901,"lasso"
2022-10-07,7,"scaled_case_lag3",0.0868996614854731,"lasso"
2022-10-07,7,"ct_sm_7_lag5",-0.0610212706844856,"lasso"
2022-10-07,7,"ct_sm_7_lag7",-0.0121413806771887,"lasso"
2022-10-07,8,"(Intercept)",0.836070922194026,"lasso"
2022-10-07,8,"scaled_case_lag1",0.768111806324066,"lasso"
2022-10-07,8,"scaled_case_lag2",0.0446703762744935,"lasso"
2022-10-07,8,"scaled_case_lag3",0.0614912129962078,"lasso"
2022-10-07,8,"ct_sm_7_lag6",-0.0493585747397555,"lasso"
2022-10-07,9,"(Intercept)",0.798717370545257,"lasso"
2022-10-07,9,"scaled_case_lag1",0.755017980010325,"lasso"
2022-10-07,9,"scaled_case_lag2",0.0277137364033728,"lasso"
2022-10-07,9,"scaled_case_lag3",0.0964931433135545,"lasso"
2022-10-07,9,"ct_sm_7_lag3",-0.0248375163466343,"lasso"
2022-10-07,9,"ct_sm_7_lag5",-0.0622022906673789,"lasso"
2022-10-07,10,"(Intercept)",0.981597373931959,"lasso"
2022-10-07,10,"scaled_case_lag1",0.738049223335107,"lasso"
2022-10-07,10,"scaled_case_lag2",0.0483497795731841,"lasso"
2022-10-07,10,"scaled_case_lag3",0.0653027833276914,"lasso"
2022-10-07,10,"ct_sm_7_lag4",-0.0175153879044212,"lasso"
2022-10-07,10,"ct_sm_7_lag7",-0.0569743897356368,"lasso"
2022-10-07,11,"(Intercept)",0.920604510804235,"lasso"
2022-10-07,11,"scaled_case_lag1",0.721128723304056,"lasso"
2022-10-07,11,"scaled_case_lag2",0.0313396906169218,"lasso"
2022-10-07,11,"scaled_case_lag3",0.107975893726487,"lasso"
2022-10-07,11,"ct_sm_7_lag1",-0.0107126874419969,"lasso"
2022-10-07,11,"ct_sm_7_lag3",-0.0453919697343688,"lasso"
2022-10-07,11,"ct_sm_7_lag6",-0.0526795300949587,"lasso"
2022-10-07,12,"(Intercept)",0.915904030104917,"lasso"
2022-10-07,12,"scaled_case_lag1",0.72197057190794,"lasso"
2022-10-07,12,"scaled_case_lag2",0.033247306976817,"lasso"
2022-10-07,12,"scaled_case_lag3",0.105837785860314,"lasso"
2022-10-07,12,"ct_sm_7_lag2",-0.069194839231201,"lasso"
2022-10-07,12,"ct_sm_7_lag5",-0.0385098733125298,"lasso"
2022-10-07,13,"(Intercept)",0.928225296321193,"lasso"
2022-10-07,13,"scaled_case_lag1",0.71969953452684,"lasso"
2022-10-07,13,"scaled_case_lag2",0.0343573649043566,"lasso"
2022-10-07,13,"scaled_case_lag3",0.105032195552021,"lasso"
2022-10-07,13,"ct_sm_7_lag1",-0.0707221693940428,"lasso"
2022-10-07,13,"ct_sm_7_lag4",-0.0318112832828116,"lasso"
2022-10-07,13,"ct_sm_7_lag7",-0.00733592381246234,"lasso"
2022-10-07,14,"(Intercept)",1.05445842385605,"lasso"
2022-10-07,14,"scaled_case_lag1",0.721188081949078,"lasso"
2022-10-07,14,"scaled_case_lag2",0.0386514714128668,"lasso"
2022-10-07,14,"scaled_case_lag3",0.080092384671763,"lasso"
2022-10-07,14,"ct_sm_7_lag3",-0.0862844383401485,"lasso"
2022-10-08,0,"(Intercept)",0.54189166192631,"lasso"
2022-10-08,0,"scaled_case_lag1",0.785552681864428,"lasso"
2022-10-08,0,"scaled_case_lag2",0.0734830993644486,"lasso"
2022-10-08,0,"scaled_case_lag3",0.0609932998592397,"lasso"
2022-10-08,0,"ct_sm_7_lag1",-0.0529659014901721,"lasso"
2022-10-08,1,"(Intercept)",0.684258600293427,"lasso"
2022-10-08,1,"scaled_case_lag1",0.805111591495289,"lasso"
2022-10-08,1,"scaled_case_lag2",0.06149727073385,"lasso"
2022-10-08,1,"scaled_case_lag3",0.0326470276317673,"lasso"
2022-10-08,1,"ct_sm_7_lag5",-0.0270378791177926,"lasso"
2022-10-08,2,"(Intercept)",0.555483574926869,"lasso"
2022-10-08,2,"scaled_case_lag1",0.791860366024305,"lasso"
2022-10-08,2,"scaled_case_lag2",0.0634405726766277,"lasso"
2022-10-08,2,"scaled_case_lag3",0.0624811060531528,"lasso"
2022-10-08,2,"ct_sm_7_lag1",-0.0528916338429332,"lasso"
2022-10-08,3,"(Intercept)",0.577464517778797,"lasso"
2022-10-08,3,"scaled_case_lag1",0.7979138617794,"lasso"
2022-10-08,3,"scaled_case_lag2",0.063501123334097,"lasso"
2022-10-08,3,"scaled_case_lag3",0.0530222350731139,"lasso"
2022-10-08,3,"ct_sm_7_lag3",-0.0551413443813087,"lasso"
2022-10-08,4,"(Intercept)",0.581011742405543,"lasso"
2022-10-08,4,"scaled_case_lag1",0.795681396837715,"lasso"
2022-10-08,4,"scaled_case_lag2",0.061534823751434,"lasso"
2022-10-08,4,"scaled_case_lag3",0.0565061724151677,"lasso"
2022-10-08,4,"ct_sm_7_lag2",-0.0551627864471001,"lasso"
2022-10-08,5,"(Intercept)",0.774194509776888,"lasso"
2022-10-08,5,"scaled_case_lag1",0.783964059706714,"lasso"
2022-10-08,5,"scaled_case_lag2",0.0625601829310449,"lasso"
2022-10-08,5,"scaled_case_lag3",0.0376695203147776,"lasso"
2022-10-08,5,"ct_sm_7_lag7",-0.0380117124470088,"lasso"
2022-10-08,6,"(Intercept)",0.777288698411177,"lasso"
2022-10-08,6,"scaled_case_lag1",0.782387347302805,"lasso"
2022-10-08,6,"scaled_case_lag2",0.0620224777053982,"lasso"
2022-10-08,6,"scaled_case_lag3",0.0391590078149637,"lasso"
2022-10-08,6,"ct_sm_7_lag6",-0.0382885237246514,"lasso"
2022-10-08,7,"(Intercept)",0.824945874974227,"lasso"
2022-10-08,7,"scaled_case_lag1",0.769637618034546,"lasso"
2022-10-08,7,"scaled_case_lag2",0.0438397177671106,"lasso"
2022-10-08,7,"scaled_case_lag3",0.0626849157248428,"lasso"
2022-10-08,7,"ct_sm_7_lag7",-0.0474649890042211,"lasso"
2022-10-08,8,"(Intercept)",0.836784608732636,"lasso"
2022-10-08,8,"scaled_case_lag1",0.768194134735519,"lasso"
2022-10-08,8,"scaled_case_lag2",0.0446685702007445,"lasso"
2022-10-08,8,"scaled_case_lag3",0.0613321744907986,"lasso"
2022-10-08,8,"ct_sm_7_lag6",-0.0491060286087638,"lasso"
2022-10-08,9,"(Intercept)",0.799377942290342,"lasso"
2022-10-08,9,"scaled_case_lag1",0.755084297124931,"lasso"
2022-10-08,9,"scaled_case_lag2",0.0278255940163356,"lasso"
2022-10-08,9,"scaled_case_lag3",0.0962586809542944,"lasso"
2022-10-08,9,"ct_sm_7_lag3",-0.0246344251241567,"lasso"
2022-10-08,9,"ct_sm_7_lag5",-0.0621827305964769,"lasso"
2022-10-08,10,"(Intercept)",0.873341778871895,"lasso"
2022-10-08,10,"scaled_case_lag1",0.730633290272828,"lasso"
2022-10-08,10,"scaled_case_lag2",0.0416907351924911,"lasso"
2022-10-08,10,"scaled_case_lag3",0.0955053460192364,"lasso"
2022-10-08,10,"ct_sm_7_lag2",-0.0182924556801925,"lasso"
2022-10-08,10,"ct_sm_7_lag4",-0.0387313106195615,"lasso"
2022-10-08,10,"ct_sm_7_lag7",-0.0433386428662308,"lasso"
2022-10-08,11,"(Intercept)",0.921212030101838,"lasso"
2022-10-08,11,"scaled_case_lag1",0.721203734500106,"lasso"
2022-10-08,11,"scaled_case_lag2",0.0314874294198045,"lasso"
2022-10-08,11,"scaled_case_lag3",0.107712922907062,"lasso"
2022-10-08,11,"ct_sm_7_lag1",-0.0105637196870867,"lasso"
2022-10-08,11,"ct_sm_7_lag3",-0.0454238980651679,"lasso"
2022-10-08,11,"ct_sm_7_lag6",-0.0525183186033783,"lasso"
2022-10-08,12,"(Intercept)",0.916526129281569,"lasso"
2022-10-08,12,"scaled_case_lag1",0.722058803755265,"lasso"
2022-10-08,12,"scaled_case_lag2",0.033358351970446,"lasso"
2022-10-08,12,"scaled_case_lag3",0.105596552912913,"lasso"
2022-10-08,12,"ct_sm_7_lag2",-0.0690180731238686,"lasso"
2022-10-08,12,"ct_sm_7_lag5",-0.0384147516173565,"lasso"
2022-10-08,13,"(Intercept)",0.928618975616293,"lasso"
2022-10-08,13,"scaled_case_lag1",0.719801682264087,"lasso"
2022-10-08,13,"scaled_case_lag2",0.0344641202175168,"lasso"
2022-10-08,13,"scaled_case_lag3",0.104815842342865,"lasso"
2022-10-08,13,"ct_sm_7_lag1",-0.0706183485852874,"lasso"
2022-10-08,13,"ct_sm_7_lag4",-0.0318135896745363,"lasso"
2022-10-08,13,"ct_sm_7_lag7",-0.00711059253511937,"lasso"
2022-10-08,14,"(Intercept)",0.936914636765073,"lasso"
2022-10-08,14,"scaled_case_lag1",0.722960814603961,"lasso"
2022-10-08,14,"scaled_case_lag2",0.0308620549344487,"lasso"
2022-10-08,14,"scaled_case_lag3",0.10388286563347,"lasso"
2022-10-08,14,"ct_sm_7_lag1",-0.0481916147199671,"lasso"
2022-10-08,14,"ct_sm_7_lag3",-0.0620486280653695,"lasso"
2022-10-09,0,"(Intercept)",0.542813940617796,"lasso"
2022-10-09,0,"scaled_case_lag1",0.785481826037117,"lasso"
2022-10-09,0,"scaled_case_lag2",0.0734897876529977,"lasso"
2022-10-09,0,"scaled_case_lag3",0.0609704927585269,"lasso"
2022-10-09,0,"ct_sm_7_lag1",-0.05286902927193,"lasso"
2022-10-09,1,"(Intercept)",0.685642262939632,"lasso"
2022-10-09,1,"scaled_case_lag1",0.804988393471292,"lasso"
2022-10-09,1,"scaled_case_lag2",0.061504140385924,"lasso"
2022-10-09,1,"scaled_case_lag3",0.0326134008282136,"lasso"
2022-10-09,1,"ct_sm_7_lag5",-0.0269838143201332,"lasso"
2022-10-09,2,"(Intercept)",0.688255110272108,"lasso"
2022-10-09,2,"scaled_case_lag1",0.807358669214719,"lasso"
2022-10-09,2,"scaled_case_lag2",0.0553674284397408,"lasso"
2022-10-09,2,"scaled_case_lag3",0.0356816546626476,"lasso"
2022-10-09,2,"ct_sm_7_lag4",-0.0261950154865831,"lasso"
2022-10-09,2,"ct_sm_7_lag7",-0.000255723344799027,"lasso"
2022-10-09,3,"(Intercept)",0.689455853272462,"lasso"
2022-10-09,3,"scaled_case_lag1",0.805588639897945,"lasso"
2022-10-09,3,"scaled_case_lag2",0.057449092036897,"lasso"
2022-10-09,3,"scaled_case_lag3",0.0350364486594068,"lasso"
2022-10-09,3,"ct_sm_7_lag3",-0.0260926066816032,"lasso"
2022-10-09,3,"ct_sm_7_lag6",-0.000266336120361561,"lasso"
2022-10-09,3,"ct_sm_7_lag7",-0.000130698485235416,"lasso"
2022-10-09,4,"(Intercept)",0.716452148023755,"lasso"
2022-10-09,4,"scaled_case_lag1",0.80408068314773,"lasso"
2022-10-09,4,"scaled_case_lag2",0.0539103637887702,"lasso"
2022-10-09,4,"scaled_case_lag3",0.0358729499878123,"lasso"
2022-10-09,4,"ct_sm_7_lag2",-0.00226727523055745,"lasso"
2022-10-09,4,"ct_sm_7_lag7",-0.0285389423167566,"lasso"
2022-10-09,5,"(Intercept)",0.647668364599633,"lasso"
2022-10-09,5,"scaled_case_lag1",0.770901200240702,"lasso"
2022-10-09,5,"scaled_case_lag2",0.0675130973625127,"lasso"
2022-10-09,5,"scaled_case_lag3",0.0644648382731008,"lasso"
2022-10-09,5,"ct_sm_7_lag1",-0.0381392411742198,"lasso"
2022-10-09,5,"ct_sm_7_lag7",-0.024519260674076,"lasso"
2022-10-09,6,"(Intercept)",0.77878294611687,"lasso"
2022-10-09,6,"scaled_case_lag1",0.782280692584517,"lasso"
2022-10-09,6,"scaled_case_lag2",0.062017395660541,"lasso"
2022-10-09,6,"scaled_case_lag3",0.0391218700296855,"lasso"
2022-10-09,6,"ct_sm_7_lag6",-0.0382271052224782,"lasso"
2022-10-09,7,"(Intercept)",0.826591266607773,"lasso"
2022-10-09,7,"scaled_case_lag1",0.76952590212516,"lasso"
2022-10-09,7,"scaled_case_lag2",0.0438551910585457,"lasso"
2022-10-09,7,"scaled_case_lag3",0.0626133267622973,"lasso"
2022-10-09,7,"ct_sm_7_lag7",-0.0474292440128972,"lasso"
2022-10-09,8,"(Intercept)",0.726163925984713,"lasso"
2022-10-09,8,"scaled_case_lag1",0.760334092442583,"lasso"
2022-10-09,8,"scaled_case_lag2",0.0432267142648571,"lasso"
2022-10-09,8,"scaled_case_lag3",0.087068233001627,"lasso"
2022-10-09,8,"ct_sm_7_lag4",-0.0551237461615976,"lasso"
2022-10-09,8,"ct_sm_7_lag6",-0.0198084203874183,"lasso"
2022-10-09,9,"(Intercept)",0.801119895101562,"lasso"
2022-10-09,9,"scaled_case_lag1",0.755049563633478,"lasso"
2022-10-09,9,"scaled_case_lag2",0.0277156014154173,"lasso"
2022-10-09,9,"scaled_case_lag3",0.0962323720580806,"lasso"
2022-10-09,9,"ct_sm_7_lag3",-0.0234544151948602,"lasso"
2022-10-09,9,"ct_sm_7_lag5",-0.0633750767352383,"lasso"
2022-10-09,10,"(Intercept)",0.984427847553587,"lasso"
2022-10-09,10,"scaled_case_lag1",0.738012763771593,"lasso"
2022-10-09,10,"scaled_case_lag2",0.0483385178212753,"lasso"
2022-10-09,10,"scaled_case_lag3",0.06505407922193,"lasso"
2022-10-09,10,"ct_sm_7_lag4",-0.0167727155545965,"lasso"
2022-10-09,10,"ct_sm_7_lag7",-0.0574239587856236,"lasso"
2022-10-09,11,"(Intercept)",1.03213067047463,"lasso"
2022-10-09,11,"scaled_case_lag1",0.725645931845608,"lasso"
2022-10-09,11,"scaled_case_lag2",0.0425226197495566,"lasso"
2022-10-09,11,"scaled_case_lag3",0.075788111035751,"lasso"
2022-10-09,11,"ct_sm_7_lag3",-0.0139021520281741,"lasso"
2022-10-09,11,"ct_sm_7_lag6",-0.0684278551147693,"lasso"
2022-10-09,12,"(Intercept)",0.91876172410449,"lasso"
2022-10-09,12,"scaled_case_lag1",0.722010460172235,"lasso"
2022-10-09,12,"scaled_case_lag2",0.0331844435866365,"lasso"
2022-10-09,12,"scaled_case_lag3",0.105581319746713,"lasso"
2022-10-09,12,"ct_sm_7_lag2",-0.0678900340174777,"lasso"
2022-10-09,12,"ct_sm_7_lag5",-0.0396290070193363,"lasso"
2022-10-09,13,"(Intercept)",0.931087709665626,"lasso"
2022-10-09,13,"scaled_case_lag1",0.719598561180224,"lasso"
2022-10-09,13,"scaled_case_lag2",0.034477128763658,"lasso"
2022-10-09,13,"scaled_case_lag3",0.104734671081447,"lasso"
2022-10-09,13,"ct_sm_7_lag1",-0.0698722889192203,"lasso"
2022-10-09,13,"ct_sm_7_lag4",-0.0322813799835775,"lasso"
2022-10-09,13,"ct_sm_7_lag7",-0.00752838212187502,"lasso"
2022-10-09,14,"(Intercept)",0.939150999540399,"lasso"
2022-10-09,14,"scaled_case_lag1",0.723019643097351,"lasso"
2022-10-09,14,"scaled_case_lag2",0.0306140649127976,"lasso"
2022-10-09,14,"scaled_case_lag3",0.10383492137722,"lasso"
2022-10-09,14,"ct_sm_7_lag1",-0.0463159507446676,"lasso"
2022-10-09,14,"ct_sm_7_lag3",-0.0640019427859833,"lasso"
2022-10-10,0,"(Intercept)",0.544003437967794,"lasso"
2022-10-10,0,"scaled_case_lag1",0.785611356438969,"lasso"
2022-10-10,0,"scaled_case_lag2",0.0732141461679899,"lasso"
2022-10-10,0,"scaled_case_lag3",0.0610045367077874,"lasso"
2022-10-10,0,"ct_sm_7_lag1",-0.0528528357402378,"lasso"
2022-10-10,1,"(Intercept)",0.549775629269036,"lasso"
2022-10-10,1,"scaled_case_lag1",0.78765955391365,"lasso"
2022-10-10,1,"scaled_case_lag2",0.0710124675627728,"lasso"
2022-10-10,1,"scaled_case_lag3",0.060342643907622,"lasso"
2022-10-10,1,"ct_sm_7_lag1",-0.053769067902733,"lasso"
2022-10-10,2,"(Intercept)",0.55778705777985,"lasso"
2022-10-10,2,"scaled_case_lag1",0.79188441179207,"lasso"
2022-10-10,2,"scaled_case_lag2",0.0631653539496799,"lasso"
2022-10-10,2,"scaled_case_lag3",0.0625101471064761,"lasso"
2022-10-10,2,"ct_sm_7_lag1",-0.052838070841694,"lasso"
2022-10-10,3,"(Intercept)",0.691152107998813,"lasso"
2022-10-10,3,"scaled_case_lag1",0.805768090684088,"lasso"
2022-10-10,3,"scaled_case_lag2",0.0570724055675507,"lasso"
2022-10-10,3,"scaled_case_lag3",0.0350541417855997,"lasso"
2022-10-10,3,"ct_sm_7_lag3",-0.0261226004414861,"lasso"
2022-10-10,3,"ct_sm_7_lag6",-0.00026132793797259,"lasso"
2022-10-10,3,"ct_sm_7_lag7",-0.000116659916303989,"lasso"
2022-10-10,4,"(Intercept)",0.716774819848244,"lasso"
2022-10-10,4,"scaled_case_lag1",0.804247914840679,"lasso"
2022-10-10,4,"scaled_case_lag2",0.0536434507485775,"lasso"
2022-10-10,4,"scaled_case_lag3",0.0360032223609736,"lasso"
2022-10-10,4,"ct_sm_7_lag2",-0.00428545102837162,"lasso"
2022-10-10,4,"ct_sm_7_lag7",-0.0263186453329712,"lasso"
2022-10-10,5,"(Intercept)",0.777009992178336,"lasso"
2022-10-10,5,"scaled_case_lag1",0.784412782012222,"lasso"
2022-10-10,5,"scaled_case_lag2",0.0620898479631744,"lasso"
2022-10-10,5,"scaled_case_lag3",0.037433377632787,"lasso"
2022-10-10,5,"ct_sm_7_lag7",-0.0378422318199683,"lasso"
2022-10-10,6,"(Intercept)",0.671874227630236,"lasso"
2022-10-10,6,"scaled_case_lag1",0.777576423812496,"lasso"
2022-10-10,6,"scaled_case_lag2",0.068278012000671,"lasso"
2022-10-10,6,"scaled_case_lag3",0.0533743076691676,"lasso"
2022-10-10,6,"ct_sm_7_lag1",-0.000432786112969976,"lasso"
2022-10-10,6,"ct_sm_7_lag3",-0.00143340263820133,"lasso"
2022-10-10,6,"ct_sm_7_lag6",-0.0629741706974813,"lasso"
2022-10-10,7,"(Intercept)",0.71586577463932,"lasso"
2022-10-10,7,"scaled_case_lag1",0.762044193656387,"lasso"
2022-10-10,7,"scaled_case_lag2",0.0427256791466231,"lasso"
2022-10-10,7,"scaled_case_lag3",0.0876376708054445,"lasso"
2022-10-10,7,"ct_sm_7_lag5",-0.0573437741898327,"lasso"
2022-10-10,7,"ct_sm_7_lag7",-0.015853090217638,"lasso"
2022-10-10,8,"(Intercept)",0.84014179137366,"lasso"
2022-10-10,8,"scaled_case_lag1",0.76849202228435,"lasso"
2022-10-10,8,"scaled_case_lag2",0.0441465686925791,"lasso"
2022-10-10,8,"scaled_case_lag3",0.0612311210217584,"lasso"
2022-10-10,8,"ct_sm_7_lag6",-0.0490398979570671,"lasso"
2022-10-10,9,"(Intercept)",0.798231124286402,"lasso"
2022-10-10,9,"scaled_case_lag1",0.752518965251757,"lasso"
2022-10-10,9,"scaled_case_lag2",0.0426201188609935,"lasso"
2022-10-10,9,"scaled_case_lag3",0.0843986355950007,"lasso"
2022-10-10,9,"ct_sm_7_lag3",-0.0176596165187534,"lasso"
2022-10-10,9,"ct_sm_7_lag5",-0.0681567883526563,"lasso"
2022-10-10,10,"(Intercept)",0.874013966481265,"lasso"
2022-10-10,10,"scaled_case_lag1",0.731300856314856,"lasso"
2022-10-10,10,"scaled_case_lag2",0.0428360496688383,"lasso"
2022-10-10,10,"scaled_case_lag3",0.0938005189708551,"lasso"
2022-10-10,10,"ct_sm_7_lag4",-0.0719595858335575,"lasso"
2022-10-10,10,"ct_sm_7_lag7",-0.0277922103186869,"lasso"
2022-10-10,11,"(Intercept)",1.03465716230377,"lasso"
2022-10-10,11,"scaled_case_lag1",0.726093417476719,"lasso"
2022-10-10,11,"scaled_case_lag2",0.0419275894806014,"lasso"
2022-10-10,11,"scaled_case_lag3",0.075671676055509,"lasso"
2022-10-10,11,"ct_sm_7_lag3",-0.0127022247636778,"lasso"
2022-10-10,11,"ct_sm_7_lag6",-0.069714729852252,"lasso"
2022-10-10,12,"(Intercept)",0.921133742522438,"lasso"
2022-10-10,12,"scaled_case_lag1",0.722596929652789,"lasso"
2022-10-10,12,"scaled_case_lag2",0.0323891027152359,"lasso"
2022-10-10,12,"scaled_case_lag3",0.105554015551676,"lasso"
2022-10-10,12,"ct_sm_7_lag2",-0.0665019728402946,"lasso"
2022-10-10,12,"ct_sm_7_lag5",-0.0411396706828144,"lasso"
2022-10-10,13,"(Intercept)",1.05244551728845,"lasso"
2022-10-10,13,"scaled_case_lag1",0.726933534742292,"lasso"
2022-10-10,13,"scaled_case_lag2",0.0269857316036605,"lasso"
2022-10-10,13,"scaled_case_lag3",0.0867561847194273,"lasso"
2022-10-10,13,"ct_sm_7_lag1",-0.0153733794895642,"lasso"
2022-10-10,13,"ct_sm_7_lag4",-0.0698180738236484,"lasso"
2022-10-10,14,"(Intercept)",0.941500090774987,"lasso"
2022-10-10,14,"scaled_case_lag1",0.723803972024788,"lasso"
2022-10-10,14,"scaled_case_lag2",0.029656418799783,"lasso"
2022-10-10,14,"scaled_case_lag3",0.103775592436091,"lasso"
2022-10-10,14,"ct_sm_7_lag1",-0.0439106029075252,"lasso"
2022-10-10,14,"ct_sm_7_lag3",-0.0665160559557237,"lasso"
2022-10-11,0,"(Intercept)",0.689689802407818,"lasso"
2022-10-11,0,"scaled_case_lag1",0.803288180531541,"lasso"
2022-10-11,0,"scaled_case_lag2",0.0626062374031964,"lasso"
2022-10-11,0,"scaled_case_lag3",0.0327079412078121,"lasso"
2022-10-11,0,"ct_sm_7_lag6",-0.0265747990688062,"lasso"
2022-10-11,1,"(Intercept)",0.687490180529307,"lasso"
2022-10-11,1,"scaled_case_lag1",0.805272189442435,"lasso"
2022-10-11,1,"scaled_case_lag2",0.0611349012961388,"lasso"
2022-10-11,1,"scaled_case_lag3",0.0325072430713162,"lasso"
2022-10-11,1,"ct_sm_7_lag5",-0.0266315021440073,"lasso"
2022-10-11,2,"(Intercept)",0.698245410697026,"lasso"
2022-10-11,2,"scaled_case_lag1",0.808177367041669,"lasso"
2022-10-11,2,"scaled_case_lag2",0.0543318532396558,"lasso"
2022-10-11,2,"scaled_case_lag3",0.034516435264336,"lasso"
2022-10-11,2,"ct_sm_7_lag4",-0.011989934506591,"lasso"
2022-10-11,2,"ct_sm_7_lag7",-0.0154544003459389,"lasso"
2022-10-11,3,"(Intercept)",0.580097017830117,"lasso"
2022-10-11,3,"scaled_case_lag1",0.797948664849404,"lasso"
2022-10-11,3,"scaled_case_lag2",0.0632177104829162,"lasso"
2022-10-11,3,"scaled_case_lag3",0.0530260381345667,"lasso"
2022-10-11,3,"ct_sm_7_lag3",-0.0548265517873131,"lasso"
2022-10-11,4,"(Intercept)",0.718765370327439,"lasso"
2022-10-11,4,"scaled_case_lag1",0.804712597974117,"lasso"
2022-10-11,4,"scaled_case_lag2",0.0534212625737668,"lasso"
2022-10-11,4,"scaled_case_lag3",0.0354890025215858,"lasso"
2022-10-11,4,"ct_sm_7_lag2",-0.000962022095664517,"lasso"
2022-10-11,4,"ct_sm_7_lag5",-0.00191684626934255,"lasso"
2022-10-11,4,"ct_sm_7_lag7",-0.0276594543213426,"lasso"
2022-10-11,5,"(Intercept)",0.648818729328046,"lasso"
2022-10-11,5,"scaled_case_lag1",0.771266980466735,"lasso"
2022-10-11,5,"scaled_case_lag2",0.0674017682895502,"lasso"
2022-10-11,5,"scaled_case_lag3",0.0641563789778325,"lasso"
2022-10-11,5,"ct_sm_7_lag1",-0.0386024732764508,"lasso"
2022-10-11,5,"ct_sm_7_lag7",-0.0237177810722999,"lasso"
2022-10-11,6,"(Intercept)",0.781107948094809,"lasso"
2022-10-11,6,"scaled_case_lag1",0.782813108978784,"lasso"
2022-10-11,6,"scaled_case_lag2",0.0614233885619701,"lasso"
2022-10-11,6,"scaled_case_lag3",0.0389636290583399,"lasso"
2022-10-11,6,"ct_sm_7_lag6",-0.0379639671309347,"lasso"
2022-10-11,7,"(Intercept)",0.716576930076532,"lasso"
2022-10-11,7,"scaled_case_lag1",0.762182774897711,"lasso"
2022-10-11,7,"scaled_case_lag2",0.0427002082355313,"lasso"
