"mytestdate","var","coef","modelname","proj"
"19207","temperature_lag1","-0.0597467707101478","svr","6"
"19207","carbon_monoxide_lag1","-0.0240073515767354","svr","6"
"19207","StringencyIndex_WeightedAverage_lag1","0.00513196631122992","svr","6"
"19207","scaled_case_lag1","0.9036898223125","svr","6"
"19207","ct_sm_7_lag7","-0.153703871987623","svr","6"
"19207","(Intercept)","0.64578816171924","svr","7"
"19207","temperature_lag1","-0.0558368095950899","svr","7"
"19207","carbon_monoxide_lag1","-0.00856069501912909","svr","7"
"19207","StringencyIndex_WeightedAverage_lag1","-0.00213376317568925","svr","7"
"19207","scaled_case_lag1","0.897230789421526","svr","7"
"19207","ct_sm_7_lag7","-0.160252581415183","svr","7"
"19207","(Intercept)","0.619259332832242","svr","8"
"19207","temperature_lag1","-0.0467429168277086","svr","8"
"19207","carbon_monoxide_lag1","-0.00587286592610524","svr","8"
"19207","StringencyIndex_WeightedAverage_lag1","-0.00638410546161236","svr","8"
"19207","scaled_case_lag1","0.901019455229205","svr","8"
"19207","ct_sm_7_lag7","-0.153078549888834","svr","8"
"19207","(Intercept)","0.504865152365635","svr","9"
"19207","temperature_lag1","-0.0188848717582772","svr","9"
"19207","carbon_monoxide_lag1","-0.00751654426308832","svr","9"
"19207","StringencyIndex_WeightedAverage_lag1","-0.00318525255955437","svr","9"
"19207","scaled_case_lag1","0.916949244387852","svr","9"
"19207","ct_sm_7_lag7","-0.126619484546476","svr","9"
"19207","(Intercept)","0.525853798928683","svr","10"
"19207","temperature_lag1","-0.0204141580337167","svr","10"
"19207","carbon_monoxide_lag1","0.00337958412940334","svr","10"
"19207","StringencyIndex_WeightedAverage_lag1","-0.0134982588825585","svr","10"
"19207","scaled_case_lag1","0.913637860778729","svr","10"
"19207","ct_sm_7_lag7","-0.13228352466259","svr","10"
"19207","(Intercept)","0.482200507689715","svr","11"
"19207","temperature_lag1","-0.000178767122366308","svr","11"
"19207","carbon_monoxide_lag1","0.016445357517894","svr","11"
"19207","StringencyIndex_WeightedAverage_lag1","-0.0136324392270553","svr","11"
"19207","scaled_case_lag1","0.920095891949722","svr","11"
"19207","ct_sm_7_lag7","-0.122805355045785","svr","11"
"19207","(Intercept)","0.513143274449952","svr","12"
"19207","temperature_lag1","-0.0207088834916553","svr","12"
"19207","nitrogen_oxides_lag3","0.0234593481016176","svr","12"
"19207","StringencyIndex_WeightedAverage_lag1","-0.0212035417613976","svr","12"
"19207","scaled_case_lag1","0.915462530514522","svr","12"
"19207","ct_sm_7_lag7","-0.125902243945811","svr","12"
"19207","(Intercept)","0.553190344518772","svr","13"
"19207","temperature_lag1","-0.0254274804362875","svr","13"
"19207","nitrogen_oxides_lag2","0.0305277967951078","svr","13"
"19207","StringencyIndex_WeightedAverage_lag1","-0.0253026593636745","svr","13"
"19207","scaled_case_lag1","0.908997829760389","svr","13"
"19207","ct_sm_7_lag7","-0.133323751772732","svr","13"
"19207","(Intercept)","0.41795905513162","svr","14"
"19207","temperature_lag1","-0.0476373710345936","svr","14"
"19207","nitrogen_oxides_lag7","0.0056869340061721","svr","14"
"19207","StringencyIndex_WeightedAverage_lag1","-0.0484158508287301","svr","14"
"19207","scaled_case_lag1","0.930248376457553","svr","14"
"19207","ct_sm_7_lag7","-0.102831799946164","svr","14"
"19208","(Intercept)","0.767084402920813","svr","0"
"19208","temperature_lag6","-0.0218014597240108","svr","0"
"19208","carbon_monoxide_lag1","0.018292157687023","svr","0"
"19208","StringencyIndex_WeightedAverage_lag1","0.0541864157224147","svr","0"
"19208","scaled_case_lag1","0.881561847753474","svr","0"
"19208","ct_sm_7_lag7","-0.180007236695823","svr","0"
"19208","(Intercept)","0.63047514895749","svr","1"
"19208","temperature_lag5","-0.0325961865330693","svr","1"
"19208","carbon_monoxide_lag1","-0.0020939872307022","svr","1"
"19208","StringencyIndex_WeightedAverage_lag1","0.0374897082334033","svr","1"
"19208","scaled_case_lag1","0.901467923303235","svr","1"
"19208","ct_sm_7_lag7","-0.155328712604037","svr","1"
"19208","(Intercept)","0.696369249855333","svr","2"
"19208","temperature_lag4","-0.0310543455195482","svr","2"
"19208","carbon_monoxide_lag1","0.00628512459109687","svr","2"
"19208","StringencyIndex_WeightedAverage_lag1","0.0305631387412614","svr","2"
"19208","scaled_case_lag1","0.891049296922901","svr","2"
"19208","ct_sm_7_lag7","-0.17263220391555","svr","2"
"19208","(Intercept)","0.629507563170443","svr","3"
"19208","temperature_lag3","-0.0341537511761878","svr","3"
"19208","carbon_monoxide_lag1","0.0183804393669402","svr","3"
"19208","StringencyIndex_WeightedAverage_lag1","0.0113605033929387","svr","3"
"19208","scaled_case_lag1","0.901410947448568","svr","3"
"19208","ct_sm_7_lag7","-0.158777298491183","svr","3"
"19208","(Intercept)","0.619324362430234","svr","4"
"19208","temperature_lag2","-0.017109292893922","svr","4"
"19208","carbon_monoxide_lag1","0.0175151695344624","svr","4"
"19208","StringencyIndex_WeightedAverage_lag1","0.0217415741627676","svr","4"
"19208","scaled_case_lag1","0.901596606315156","svr","4"
"19208","ct_sm_7_lag7","-0.154737608014993","svr","4"
"19208","(Intercept)","0.558897113978647","svr","5"
"19208","temperature_lag1","-0.0116417285126889","svr","5"
"19208","carbon_monoxide_lag1","0.0085421967464665","svr","5"
"19208","StringencyIndex_WeightedAverage_lag1","0.015402228323837","svr","5"
"19208","scaled_case_lag1","0.91026641927915","svr","5"
"19208","ct_sm_7_lag7","-0.142308299565973","svr","5"
"19208","(Intercept)","0.585127680853318","svr","6"
"19208","temperature_lag1","-0.0576697784965368","svr","6"
"19208","carbon_monoxide_lag1","-0.0245759264675078","svr","6"
"19208","StringencyIndex_WeightedAverage_lag1","0.00517983986952109","svr","6"
"19208","scaled_case_lag1","0.906047057748117","svr","6"
"19208","ct_sm_7_lag7","-0.150245127925129","svr","6"
"19208","(Intercept)","0.645896511640869","svr","7"
"19208","temperature_lag1","-0.0550270312924264","svr","7"
"19208","carbon_monoxide_lag1","-0.00838624085185335","svr","7"
"19208","StringencyIndex_WeightedAverage_lag1","-0.00195597676177384","svr","7"
"19208","scaled_case_lag1","0.897283360781085","svr","7"
"19208","ct_sm_7_lag7","-0.160315424061387","svr","7"
"19208","(Intercept)","0.619246576182801","svr","8"
"19208","temperature_lag1","-0.044822483411262","svr","8"
"19208","carbon_monoxide_lag1","-0.00419510817606711","svr","8"
"19208","StringencyIndex_WeightedAverage_lag1","-0.00649270572021798","svr","8"
"19208","scaled_case_lag1","0.901093154809416","svr","8"
"19208","ct_sm_7_lag7","-0.152727156221507","svr","8"
"19208","(Intercept)","0.50595834297859","svr","9"
"19208","temperature_lag1","-0.0186473433919163","svr","9"
"19208","carbon_monoxide_lag1","-0.00735897309560896","svr","9"
"19208","StringencyIndex_WeightedAverage_lag1","-0.00292213685926357","svr","9"
"19208","scaled_case_lag1","0.916897798070114","svr","9"
"19208","ct_sm_7_lag7","-0.126382521678973","svr","9"
"19208","(Intercept)","0.529659363936768","svr","10"
"19208","temperature_lag1","-0.0139743126476386","svr","10"
"19208","carbon_monoxide_lag1","0.0120643382318674","svr","10"
"19208","StringencyIndex_WeightedAverage_lag1","-0.0163021002845627","svr","10"
"19208","scaled_case_lag1","0.9135994071361","svr","10"
"19208","ct_sm_7_lag7","-0.137734296795507","svr","10"
"19208","(Intercept)","0.479911918454432","svr","11"
"19208","temperature_lag1","-0.00015563829617804","svr","11"
"19208","carbon_monoxide_lag1","0.0170681463026686","svr","11"
"19208","StringencyIndex_WeightedAverage_lag1","-0.0149365383424295","svr","11"
"19208","scaled_case_lag1","0.920499913220922","svr","11"
"19208","ct_sm_7_lag7","-0.122870391668083","svr","11"
"19208","(Intercept)","0.522765157429357","svr","12"
"19208","temperature_lag1","-0.0209827770896229","svr","12"
"19208","nitrogen_oxides_lag3","0.0224991928216371","svr","12"
"19208","StringencyIndex_WeightedAverage_lag1","-0.0225435837008738","svr","12"
"19208","scaled_case_lag1","0.914307478504558","svr","12"
"19208","ct_sm_7_lag7","-0.128994852549366","svr","12"
"19208","(Intercept)","0.565468573416074","svr","13"
"19208","temperature_lag1","-0.0255330275392107","svr","13"
"19208","nitrogen_oxides_lag2","0.0291934100408836","svr","13"
"19208","StringencyIndex_WeightedAverage_lag1","-0.0265788306421002","svr","13"
"19208","scaled_case_lag1","0.907308761620232","svr","13"
"19208","ct_sm_7_lag7","-0.136059455201138","svr","13"
"19208","(Intercept)","0.429982587419231","svr","14"
"19208","temperature_lag1","-0.0480836568233274","svr","14"
"19208","nitrogen_oxides_lag7","0.00549517037960423","svr","14"
"19208","StringencyIndex_WeightedAverage_lag1","-0.049725348768889","svr","14"
"19208","scaled_case_lag1","0.928684308266053","svr","14"
"19208","ct_sm_7_lag7","-0.105762859160813","svr","14"
"19209","(Intercept)","0.746853938958692","svr","0"
"19209","temperature_lag6","-0.0174675409692437","svr","0"
"19209","carbon_monoxide_lag1","0.019563411249977","svr","0"
"19209","StringencyIndex_WeightedAverage_lag1","0.0537635873517024","svr","0"
"19209","scaled_case_lag1","0.884693657971995","svr","0"
"19209","ct_sm_7_lag7","-0.175252730668864","svr","0"
"19209","(Intercept)","0.615271588900135","svr","1"
"19209","temperature_lag5","-0.0303231505718868","svr","1"
"19209","carbon_monoxide_lag1","-0.0027280307515421","svr","1"
"19209","StringencyIndex_WeightedAverage_lag1","0.0387675163185461","svr","1"
"19209","scaled_case_lag1","0.903769285192847","svr","1"
"19209","ct_sm_7_lag7","-0.153087964893974","svr","1"
"19209","(Intercept)","0.665670836731387","svr","2"
"19209","temperature_lag4","-0.0286955994206697","svr","2"
"19209","carbon_monoxide_lag1","0.00586260947196077","svr","2"
"19209","StringencyIndex_WeightedAverage_lag1","0.0298057813111576","svr","2"
"19209","scaled_case_lag1","0.895748921068589","svr","2"
"19209","ct_sm_7_lag7","-0.167052243650498","svr","2"
"19209","(Intercept)","0.642831484371827","svr","3"
"19209","temperature_lag3","-0.0373210514460565","svr","3"
"19209","carbon_monoxide_lag1","0.0179663524803375","svr","3"
"19209","StringencyIndex_WeightedAverage_lag1","0.010485042879804","svr","3"
"19209","scaled_case_lag1","0.899682310411784","svr","3"
"19209","ct_sm_7_lag7","-0.161403745894425","svr","3"
"19209","(Intercept)","0.638607688338913","svr","4"
"19209","temperature_lag2","-0.0164962319040214","svr","4"
"19209","carbon_monoxide_lag1","0.0152115561899719","svr","4"
"19209","StringencyIndex_WeightedAverage_lag1","0.0251273383145785","svr","4"
"19209","scaled_case_lag1","0.898423206921589","svr","4"
"19209","ct_sm_7_lag7","-0.159271308680205","svr","4"
"19209","(Intercept)","0.560824153970864","svr","5"
"19209","temperature_lag1","-0.0123064474083505","svr","5"
"19209","carbon_monoxide_lag1","0.00896553184256588","svr","5"
"19209","StringencyIndex_WeightedAverage_lag1","0.0147222162268138","svr","5"
"19209","scaled_case_lag1","0.910105378113368","svr","5"
"19209","ct_sm_7_lag7","-0.14218421790119","svr","5"
"19209","(Intercept)","0.574098362623807","svr","6"
"19209","temperature_lag1","-0.0563965979306371","svr","6"
"19209","carbon_monoxide_lag1","-0.0239356220109553","svr","6"
"19209","StringencyIndex_WeightedAverage_lag1","0.00469212438815014","svr","6"
"19209","scaled_case_lag1","0.907812428152774","svr","6"
"19209","ct_sm_7_lag7","-0.148059646315271","svr","6"
"19209","(Intercept)","0.623122100692238","svr","7"
"19209","temperature_lag1","-0.0522576364429874","svr","7"
"19209","carbon_monoxide_lag1","-0.00969379414133242","svr","7"
"19209","StringencyIndex_WeightedAverage_lag1","-0.0022918918126078","svr","7"
"19209","scaled_case_lag1","0.900475699476975","svr","7"
"19209","ct_sm_7_lag7","-0.157787483603611","svr","7"
"19209","(Intercept)","0.618981336576612","svr","8"
"19209","temperature_lag1","-0.0438039017113023","svr","8"
"19209","carbon_monoxide_lag1","-0.00423189083910158","svr","8"
"19209","StringencyIndex_WeightedAverage_lag1","-0.00639294198745199","svr","8"
"19209","scaled_case_lag1","0.901221110224479","svr","8"
"19209","ct_sm_7_lag7","-0.15245281193083","svr","8"
"19209","(Intercept)","0.511738450939531","svr","9"
"19209","temperature_lag1","-0.0178831446979597","svr","9"
"19209","carbon_monoxide_lag1","-0.00545119529364502","svr","9"
"19209","StringencyIndex_WeightedAverage_lag1","-0.00464610290886691","svr","9"
"19209","scaled_case_lag1","0.916212831743672","svr","9"
"19209","ct_sm_7_lag7","-0.129129633729634","svr","9"
"19209","(Intercept)","0.534010218109941","svr","10"
"19209","temperature_lag1","-0.0162104365264322","svr","10"
"19209","carbon_monoxide_lag1","0.0120676443962068","svr","10"
"19209","StringencyIndex_WeightedAverage_lag1","-0.0171778237040559","svr","10"
"19209","scaled_case_lag1","0.913203189883318","svr","10"
"19209","ct_sm_7_lag7","-0.13743216587795","svr","10"
"19209","(Intercept)","0.489680843276238","svr","11"
"19209","temperature_lag1","-0.00107923273333199","svr","11"
"19209","carbon_monoxide_lag1","0.0157531173424489","svr","11"
"19209","StringencyIndex_WeightedAverage_lag1","-0.0129769630844436","svr","11"
"19209","scaled_case_lag1","0.919309726373678","svr","11"
"19209","ct_sm_7_lag7","-0.12272294291922","svr","11"
"19209","(Intercept)","0.619985740253245","svr","12"
"19209","temperature_lag1","-0.0343486757766389","svr","12"
"19209","nitrogen_oxides_lag2","0.0274112844402767","svr","12"
"19209","StringencyIndex_WeightedAverage_lag1","-0.0299653809164953","svr","12"
"19209","scaled_case_lag1","0.900664707194906","svr","12"
"19209","ct_sm_7_lag7","-0.145801794575054","svr","12"
"19209","(Intercept)","0.724752557464949","svr","13"
"19209","temperature_lag1","-0.0395801283857504","svr","13"
"19209","nitrogen_oxides_lag1","0.0386003209981163","svr","13"
"19209","StringencyIndex_WeightedAverage_lag1","-0.044807267360185","svr","13"
"19209","scaled_case_lag1","0.884130181129606","svr","13"
"19209","ct_sm_7_lag7","-0.15883516405206","svr","13"
"19209","(Intercept)","0.392129868686085","svr","14"
"19209","temperature_lag1","-0.0413813956206261","svr","14"
"19209","ozone_lag7","-0.00628759491687414","svr","14"
"19209","StringencyIndex_WeightedAverage_lag1","-0.0437034456091523","svr","14"
"19209","scaled_case_lag1","0.934345224366169","svr","14"
"19209","ct_sm_7_lag7","-0.0987826124685826","svr","14"
"19210","(Intercept)","0.759657572320337","svr","0"
"19210","temperature_lag6","-0.0193786319873956","svr","0"
"19210","carbon_monoxide_lag1","0.0183197948032859","svr","0"
"19210","StringencyIndex_WeightedAverage_lag1","0.0550727477055494","svr","0"
"19210","scaled_case_lag1","0.882795693522848","svr","0"
"19210","ct_sm_7_lag7","-0.178635423169437","svr","0"
"19210","(Intercept)","0.618438920069864","svr","1"
"19210","temperature_lag5","-0.0309386067828452","svr","1"
"19210","carbon_monoxide_lag1","-0.00245601287880454","svr","1"
"19210","StringencyIndex_WeightedAverage_lag1","0.0382817827056996","svr","1"
"19210","scaled_case_lag1","0.903365676124194","svr","1"
"19210","ct_sm_7_lag7","-0.153330477766389","svr","1"
"19210","(Intercept)","0.675441151718688","svr","2"
"19210","temperature_lag4","-0.0284243281404903","svr","2"
"19210","carbon_monoxide_lag1","0.00559948474508881","svr","2"
"19210","StringencyIndex_WeightedAverage_lag1","0.0310931033881977","svr","2"
"19210","scaled_case_lag1","0.894440610326011","svr","2"
"19210","ct_sm_7_lag7","-0.168220921047383","svr","2"
"19210","(Intercept)","0.639067049803341","svr","3"
"19210","temperature_lag3","-0.0370916002202106","svr","3"
"19210","carbon_monoxide_lag1","0.0184110275012926","svr","3"
"19210","StringencyIndex_WeightedAverage_lag1","0.0107935622878214","svr","3"
"19210","scaled_case_lag1","0.900245622337275","svr","3"
"19210","ct_sm_7_lag7","-0.16012574008023","svr","3"
"19210","(Intercept)","0.623219017610993","svr","4"
"19210","temperature_lag2","-0.0144905337511076","svr","4"
"19210","carbon_monoxide_lag1","0.0143902435072027","svr","4"
"19210","StringencyIndex_WeightedAverage_lag1","0.0252278020654706","svr","4"
"19210","scaled_case_lag1","0.900731434010675","svr","4"
"19210","ct_sm_7_lag7","-0.155813307511304","svr","4"
"19210","(Intercept)","0.562804764461088","svr","5"
"19210","temperature_lag1","-0.0126189799713502","svr","5"
"19210","carbon_monoxide_lag1","0.00695631062784541","svr","5"
"19210","StringencyIndex_WeightedAverage_lag1","0.016469059822967","svr","5"
"19210","scaled_case_lag1","0.909772366894831","svr","5"
"19210","ct_sm_7_lag7","-0.143185758900967","svr","5"
"19210","(Intercept)","0.585603265149854","svr","6"
"19210","temperature_lag1","-0.0574506497142742","svr","6"
"19210","carbon_monoxide_lag1","-0.0244479305063696","svr","6"
"19210","StringencyIndex_WeightedAverage_lag1","0.0049737123805812","svr","6"
"19210","scaled_case_lag1","0.906148093939843","svr","6"
"19210","ct_sm_7_lag7","-0.149754991558669","svr","6"
"19210","(Intercept)","0.647230754576712","svr","7"
"19210","temperature_lag1","-0.0554535875757134","svr","7"
"19210","carbon_monoxide_lag1","-0.00851360867503342","svr","7"
"19210","StringencyIndex_WeightedAverage_lag1","-0.00240252687278231","svr","7"
"19210","scaled_case_lag1","0.89728055315387","svr","7"
"19210","ct_sm_7_lag7","-0.159976172795272","svr","7"
"19210","(Intercept)","0.619847956483201","svr","8"
"19210","temperature_lag1","-0.043732639300794","svr","8"
"19210","carbon_monoxide_lag1","-0.00380251347547045","svr","8"
"19210","StringencyIndex_WeightedAverage_lag1","-0.0062779501360366","svr","8"
"19210","scaled_case_lag1","0.901147627821086","svr","8"
"19210","ct_sm_7_lag7","-0.152030166177397","svr","8"
"19210","(Intercept)","0.509677004205769","svr","9"
"19210","temperature_lag1","-0.0177513285730857","svr","9"
"19210","carbon_monoxide_lag1","-0.00535480650984155","svr","9"
"19210","StringencyIndex_WeightedAverage_lag1","-0.00266230315631188","svr","9"
"19210","scaled_case_lag1","0.916562924853405","svr","9"
"19210","ct_sm_7_lag7","-0.126380987241735","svr","9"
"19210","(Intercept)","0.531772226086818","svr","10"
"19210","temperature_lag1","-0.018992868222498","svr","10"
"19210","carbon_monoxide_lag1","0.00612933053376624","svr","10"
"19210","StringencyIndex_WeightedAverage_lag1","-0.01673800594199","svr","10"
"19210","scaled_case_lag1","0.91332102936418","svr","10"
"19210","ct_sm_7_lag7","-0.136131919788529","svr","10"
"19210","(Intercept)","0.475786115564095","svr","11"
"19210","temperature_lag1","-0.00772349685003948","svr","11"
"19210","carbon_monoxide_lag1","0.0119620902868139","svr","11"
"19210","StringencyIndex_WeightedAverage_lag1","-0.0153026535812084","svr","11"
"19210","scaled_case_lag1","0.921385231005205","svr","11"
"19210","ct_sm_7_lag7","-0.120624067750022","svr","11"
"19210","(Intercept)","0.621505837164657","svr","12"
"19210","temperature_lag1","-0.0344552503767741","svr","12"
"19210","nitrogen_oxides_lag2","0.027633990043356","svr","12"
"19210","StringencyIndex_WeightedAverage_lag1","-0.0305481006246373","svr","12"
"19210","scaled_case_lag1","0.900558901094893","svr","12"
"19210","ct_sm_7_lag7","-0.145726299375585","svr","12"
"19210","(Intercept)","0.709145290876839","svr","13"
"19210","temperature_lag1","-0.0389625289571072","svr","13"
"19210","nitrogen_oxides_lag1","0.0376437257700788","svr","13"
"19210","StringencyIndex_WeightedAverage_lag1","-0.0440356526222744","svr","13"
"19210","scaled_case_lag1","0.88639053542361","svr","13"
"19210","ct_sm_7_lag7","-0.153179779682562","svr","13"
"19210","(Intercept)","0.392331984839328","svr","14"
"19210","temperature_lag1","-0.0438150343004378","svr","14"
"19210","ozone_lag7","-0.00530324838319751","svr","14"
"19210","StringencyIndex_WeightedAverage_lag1","-0.0466668296769293","svr","14"
"19210","scaled_case_lag1","0.934410223000041","svr","14"
"19210","ct_sm_7_lag7","-0.0982863164706356","svr","14"
"19211","(Intercept)","0.763541907383292","svr","0"
"19211","temperature_lag6","-0.0187006175460984","svr","0"
"19211","carbon_monoxide_lag1","0.0196073876956883","svr","0"
"19211","StringencyIndex_WeightedAverage_lag1","0.0545202248820191","svr","0"
"19211","scaled_case_lag1","0.882460482825495","svr","0"
"19211","ct_sm_7_lag7","-0.177627432032633","svr","0"
"19211","(Intercept)","0.623194970747431","svr","1"
"19211","temperature_lag5","-0.0309755269744316","svr","1"
"19211","carbon_monoxide_lag1","-0.00249362297890354","svr","1"
"19211","StringencyIndex_WeightedAverage_lag1","0.0385664214564203","svr","1"
"19211","scaled_case_lag1","0.902727551650917","svr","1"
"19211","ct_sm_7_lag7","-0.153935303993327","svr","1"
"19211","(Intercept)","0.662505730579789","svr","2"
"19211","temperature_lag4","-0.0259952336893858","svr","2"
"19211","carbon_monoxide_lag1","0.00656024444705378","svr","2"
"19211","StringencyIndex_WeightedAverage_lag1","0.0307519268838587","svr","2"
"19211","scaled_case_lag1","0.896311710663158","svr","2"
"19211","ct_sm_7_lag7","-0.166171955649723","svr","2"
"19211","(Intercept)","0.640040613445042","svr","3"
"19211","temperature_lag3","-0.0367472625326186","svr","3"
"19211","carbon_monoxide_lag1","0.0177739022894403","svr","3"
"19211","StringencyIndex_WeightedAverage_lag1","0.0105975278822898","svr","3"
"19211","scaled_case_lag1","0.90027049642995","svr","3"
"19211","ct_sm_7_lag7","-0.160078049259357","svr","3"
"19211","(Intercept)","0.62295478424129","svr","4"
"19211","temperature_lag2","-0.014489307831542","svr","4"
"19211","carbon_monoxide_lag1","0.0144034899008639","svr","4"
"19211","StringencyIndex_WeightedAverage_lag1","0.0251830211895525","svr","4"
"19211","scaled_case_lag1","0.900869802556537","svr","4"
"19211","ct_sm_7_lag7","-0.155493113021398","svr","4"
"19211","(Intercept)","0.560894935874818","svr","5"
"19211","temperature_lag1","-0.0112574052404211","svr","5"
"19211","carbon_monoxide_lag1","0.00863584513713622","svr","5"
"19211","StringencyIndex_WeightedAverage_lag1","0.0158105890230114","svr","5"
"19211","scaled_case_lag1","0.910231320741002","svr","5"
"19211","ct_sm_7_lag7","-0.141938558707394","svr","5"
"19211","(Intercept)","0.608100169979306","svr","6"
"19211","temperature_lag1","-0.0599463136317491","svr","6"
"19211","carbon_monoxide_lag1","-0.0232226814509904","svr","6"
"19211","StringencyIndex_WeightedAverage_lag1","0.00417620975492405","svr","6"
"19211","scaled_case_lag1","0.903088007063316","svr","6"
"19211","ct_sm_7_lag7","-0.152960232134959","svr","6"
"19211","(Intercept)","0.648805188934459","svr","7"
"19211","temperature_lag1","-0.0538737405081553","svr","7"
"19211","carbon_monoxide_lag1","-0.00817987586753455","svr","7"
"19211","StringencyIndex_WeightedAverage_lag1","-0.0018010509007339","svr","7"
"19211","scaled_case_lag1","0.897124599045988","svr","7"
"19211","ct_sm_7_lag7","-0.160075494034103","svr","7"
"19211","(Intercept)","0.650778862589705","svr","8"
"19211","temperature_lag1","-0.0400015469392687","svr","8"
"19211","carbon_monoxide_lag1","7.94737642328402e-05","svr","8"
"19211","StringencyIndex_WeightedAverage_lag1","-0.00691736565277457","svr","8"
"19211","scaled_case_lag1","0.896617152795404","svr","8"
"19211","ct_sm_7_lag7","-0.154961768459767","svr","8"
"19211","(Intercept)","0.514954864385529","svr","9"
"19211","temperature_lag1","-0.0172157729734392","svr","9"
"19211","carbon_monoxide_lag1","-0.00627437392241936","svr","9"
"19211","StringencyIndex_WeightedAverage_lag1","-0.00289963418753225","svr","9"
"19211","scaled_case_lag1","0.916038312804785","svr","9"
"19211","ct_sm_7_lag7","-0.128811267287565","svr","9"
"19211","(Intercept)","0.532751782299165","svr","10"
"19211","temperature_lag1","-0.0187390433807293","svr","10"
"19211","carbon_monoxide_lag1","0.00679609478567922","svr","10"
"19211","StringencyIndex_WeightedAverage_lag1","-0.0173104663631183","svr","10"
"19211","scaled_case_lag1","0.913308633287298","svr","10"
"19211","ct_sm_7_lag7","-0.136690517541296","svr","10"
"19211","(Intercept)","0.493500319258753","svr","11"
"19211","temperature_lag1","-0.00258259139559902","svr","11"
"19211","carbon_monoxide_lag1","0.0147447612218487","svr","11"
"19211","StringencyIndex_WeightedAverage_lag1","-0.0139844199328961","svr","11"
"19211","scaled_case_lag1","0.918941462829945","svr","11"
"19211","ct_sm_7_lag7","-0.123212846524045","svr","11"
"19211","(Intercept)","0.525484020640528","svr","12"
"19211","temperature_lag1","-0.0206787284170793","svr","12"
"19211","nitrogen_oxides_lag3","0.0225827736667401","svr","12"
"19211","StringencyIndex_WeightedAverage_lag1","-0.0231838479365465","svr","12"
"19211","scaled_case_lag1","0.914324225202181","svr","12"
"19211","ct_sm_7_lag7","-0.129093077454258","svr","12"
"19211","(Intercept)","0.56765513169985","svr","13"
"19211","temperature_lag1","-0.0255536066740552","svr","13"
"19211","nitrogen_oxides_lag2","0.029373377077899","svr","13"
"19211","StringencyIndex_WeightedAverage_lag1","-0.0266643738546382","svr","13"
"19211","scaled_case_lag1","0.90737553376661","svr","13"
"19211","ct_sm_7_lag7","-0.135876911760499","svr","13"
"19211","(Intercept)","0.39294212766445","svr","14"
"19211","temperature_lag1","-0.041193940964706","svr","14"
"19211","ozone_lag7","-0.00641717336844949","svr","14"
"19211","StringencyIndex_WeightedAverage_lag1","-0.0433867371375432","svr","14"
"19211","scaled_case_lag1","0.93441633881264","svr","14"
"19211","ct_sm_7_lag7","-0.0983289118552773","svr","14"
"19212","(Intercept)","0.774052978485323","svr","0"
"19212","temperature_lag6","-0.0201484135758825","svr","0"
"19212","carbon_monoxide_lag1","0.0181681339947446","svr","0"
"19212","StringencyIndex_WeightedAverage_lag1","0.0569834984109903","svr","0"
"19212","scaled_case_lag1","0.880673540113012","svr","0"
"19212","ct_sm_7_lag7","-0.18212180598912","svr","0"
"19212","(Intercept)","0.61153931054116","svr","1"
"19212","temperature_lag5","-0.0299527922204759","svr","1"
"19212","carbon_monoxide_lag1","-0.00268479857734411","svr","1"
"19212","StringencyIndex_WeightedAverage_lag1","0.0381915775605577","svr","1"
"19212","scaled_case_lag1","0.904583968401612","svr","1"
"19212","ct_sm_7_lag7","-0.152348893595524","svr","1"
"19212","(Intercept)","0.675141693622466","svr","2"
"19212","temperature_lag4","-0.0286982637696915","svr","2"
"19212","carbon_monoxide_lag1","0.00573000822077602","svr","2"
"19212","StringencyIndex_WeightedAverage_lag1","0.0307306898355104","svr","2"
"19212","scaled_case_lag1","0.894605512556321","svr","2"
"19212","ct_sm_7_lag7","-0.167910257267329","svr","2"
"19212","(Intercept)","0.64351439013334","svr","3"
"19212","temperature_lag3","-0.0368222207991298","svr","3"
"19212","carbon_monoxide_lag1","0.0183789560360189","svr","3"
"19212","StringencyIndex_WeightedAverage_lag1","0.0111684736297641","svr","3"
"19212","scaled_case_lag1","0.899744330608929","svr","3"
"19212","ct_sm_7_lag7","-0.160287403816541","svr","3"
"19212","(Intercept)","0.625599103789236","svr","4"
"19212","temperature_lag2","-0.0145026039302396","svr","4"
"19212","carbon_monoxide_lag1","0.0141751675126066","svr","4"
"19212","StringencyIndex_WeightedAverage_lag1","0.0251877213974065","svr","4"
"19212","scaled_case_lag1","0.900537615187602","svr","4"
"19212","ct_sm_7_lag7","-0.155853019142325","svr","4"
"19212","(Intercept)","0.562882672861387","svr","5"
"19212","temperature_lag1","-0.0123593079505679","svr","5"
"19212","carbon_monoxide_lag1","0.00857183927056859","svr","5"
"19212","StringencyIndex_WeightedAverage_lag1","0.0149093561661076","svr","5"
"19212","scaled_case_lag1","0.910026100459714","svr","5"
"19212","ct_sm_7_lag7","-0.141838015973364","svr","5"
"19212","(Intercept)","0.615947169548007","svr","6"
"19212","temperature_lag1","-0.0591381648923115","svr","6"
"19212","carbon_monoxide_lag1","-0.0222292762161072","svr","6"
"19212","StringencyIndex_WeightedAverage_lag1","0.00446434081768676","svr","6"
"19212","scaled_case_lag1","0.902067937273677","svr","6"
"19212","ct_sm_7_lag7","-0.15407190513082","svr","6"
"19212","(Intercept)","0.631029222051897","svr","7"
