"var","coef","CI_lwr","CI_upr","modelname"
"mu","0.475445359969298","0.348495973485565","0.602394746453031","garch"
"ma1","-0.214407542171848","-0.371686917784812","-0.0571281665588833","garch"
"temperature_lag1","-0.0396993594048539","-0.0932642860739171","0.0138655672642093","garch"
"carbon_monoxide_lag1","-0.00520055910239616","-0.0427206675910631","0.0323195493862708","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0244393567454932","-0.0717099952730185","0.0228312817820322","garch"
"scaled_case_lag1","0.928277074150556","0.909708511240507","0.946845637060605","garch"
"ct_sm_7_lag7","-0.115580823720367","-0.155724069740852","-0.0754375776998814","garch"
"omega","0.0011385943168069","-0.000828783509906103","0.00310597214351991","garch"
"beta1","0.983617204903342","0.95439503704166","1.01283937276502","garch"
"mu","0.386832429918785","0.27032780438583","0.503337055451739","garch"
"ma1","-0.237001342914115","-0.391710225731773","-0.0822924600964567","garch"
"temperature_lag1","-0.0510058556499673","-0.103312651198297","0.00130093989836286","garch"
"carbon_monoxide_lag1","-0.0218143376458355","-0.0584788017500071","0.014850126458336","garch"
"StringencyIndex_WeightedAverage_lag1","-0.036849982425438","-0.0825670176661742","0.0088670528152982","garch"
"scaled_case_lag1","0.941405022193356","0.924327394616864","0.958482649769848","garch"
"ct_sm_7_lag7","-0.0951662497864201","-0.133088820466324","-0.0572436791065158","garch"
"omega","0.00116877946762406","-0.000834085435128686","0.0031716443703768","garch"
"beta1","0.983324455412935","0.953730763711641","1.01291814711423","garch"
"mu","0.466930716612094","0.340701371501899","0.593160061722289","garch"
"ma1","-0.218757600265682","-0.376555441488691","-0.060959759042672","garch"
"temperature_lag1","-0.0530236631734376","-0.106642396904536","0.000595070557660553","garch"
"carbon_monoxide_lag1","-0.0193487800371334","-0.0569305154269658","0.0182329553526989","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0355728703430584","-0.0820685375973976","0.0109227969112808","garch"
"scaled_case_lag1","0.92941908628246","0.910885563463705","0.947952609101215","garch"
"ct_sm_7_lag7","-0.112895415889655","-0.153019379639466","-0.0727714521398436","garch"
"omega","0.00116439714932103","-0.000861450268524624","0.00319024456716668","garch"
"beta1","0.983273824113244","0.953157409550026","1.01339023867646","garch"
"mu","0.4212114469809","0.29639568593646","0.54602720802534","garch"
"ma1","-0.236524176141171","-0.395859838754679","-0.0771885135276619","garch"
"temperature_lag1","-0.0277000019427099","-0.0810248508433439","0.0256248469579241","garch"
"carbon_monoxide_lag1","-0.0048922011709745","-0.0426244414307622","0.0328400390888132","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0349957695493209","-0.0809019446732527","0.010910405574611","garch"
"scaled_case_lag1","0.93586203817832","0.917497878757644","0.954226197598995","garch"
"ct_sm_7_lag7","-0.09973218543754","-0.139408040908665","-0.0600563299664145","garch"
"omega","0.00118040210594152","-0.000934982085740395","0.00329578629762344","garch"
"beta1","0.983078212089155","0.95184854528297","1.01430787889534","garch"
"mu","0.352652885712841","0.257801138340852","0.447504633084829","garch"
"ma1","-0.286235036144062","-0.442159813595736","-0.130310258692388","garch"
"temperature_lag1","-0.00653237827790568","-0.055229046188403","0.0421642896325917","garch"
"carbon_monoxide_lag1","-0.0124228013794095","-0.047018521586325","0.0221729188275059","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0301346440443758","-0.0720025060434968","0.0117332179547452","garch"
"scaled_case_lag1","0.945352577884644","0.931340088811242","0.959365066958046","garch"
"ct_sm_7_lag7","-0.0789766889425316","-0.112108138719008","-0.0458452391660553","garch"
"omega","0.00116186164551528","-0.000828022831059069","0.00315174612208963","garch"
"beta1","0.983250757681662","0.953255308451959","1.01324620691137","garch"
"mu","0.403271337039906","0.305078458771202","0.501464215308609","garch"
"ma1","-0.280456487842893","-0.43479495559246","-0.126118020093325","garch"
"temperature_lag1","-0.00651624662925622","-0.0552612405684948","0.0422287473099824","garch"
"carbon_monoxide_lag1","-0.0175923055344812","-0.0522914126328864","0.0171068015639239","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0278502923437881","-0.0698205399012038","0.0141199552136276","garch"
"scaled_case_lag1","0.937714338505586","0.923168825324054","0.952259851687118","garch"
"ct_sm_7_lag7","-0.0895243662486011","-0.123245028485034","-0.0558037040121678","garch"
"omega","0.00118598127443663","-0.000868289548985822","0.00324025209785909","garch"
"beta1","0.982603925002154","0.951202641449326","1.01400520855498","garch"
"mu","0.42342427159762","0.324398769378172","0.522449773817069","garch"
"ma1","-0.283463755305257","-0.438673594785424","-0.128253915825091","garch"
"temperature_lag1","0.00724000465179627","-0.0437018137847355","0.058181823088328","garch"
"sulphur_dioxide_lag4","-0.0135881307097127","-0.0483731649742307","0.0211969035548053","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0314507013438299","-0.0744278032174406","0.0115264005297808","garch"
"scaled_case_lag1","0.934631578026122","0.919920610092548","0.949342545959697","garch"
"ct_sm_7_lag7","-0.0966718024586245","-0.132160665361979","-0.0611829395552705","garch"
"omega","0.00118905030429799","-0.000878683175608315","0.00325678378420429","garch"
"beta1","0.982817700463189","0.951579579159243","1.01405582176713","garch"
"mu","0.49515993116518","0.387623859514169","0.602696002816191","garch"
"ma1","-0.268817500933494","-0.423170913268965","-0.114464088598022","garch"
"temperature_lag1","-0.0201178586921846","-0.0731540706311796","0.0329183532468104","garch"
"sulphur_dioxide_lag3","-0.00859120788650998","-0.0453548626960676","0.0281724469230477","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0486778807253291","-0.0928757121829154","-0.00448004926774286","garch"
"scaled_case_lag1","0.924216145800722","0.908204012344878","0.940228279256566","garch"
"ct_sm_7_lag7","-0.112472684202633","-0.14978059793883","-0.0751647704664367","garch"
"omega","0.00125265341334524","-0.000942201849988927","0.0034475086766794","garch"
"beta1","0.981807428737629","0.948599541345783","1.01501531612947","garch"
"mu","0.546035150301041","0.430103235325673","0.661967065276408","garch"
"ma1","-0.256531156538569","-0.410723259793946","-0.102339053283193","garch"
"temperature_lag1","-0.0407736984213881","-0.0892290053497952","0.00768160850701911","garch"
"sulphur_dioxide_lag7","0.00246084555791661","-0.0297197141305221","0.0346414052463554","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0633254562062304","-0.106319263526614","-0.0203316488858467","garch"
"scaled_case_lag1","0.916689457792001","0.89938245087623","0.933996464707772","garch"
"ct_sm_7_lag7","-0.119651637528867","-0.158414295896353","-0.0808889791613815","garch"
"omega","0.00129243950405263","-0.00101766684840485","0.00360254585651012","garch"
"beta1","0.981140052449504","0.946124058216665","1.01615604668234","garch"
"mu","0.492106021241899","0.377444006236133","0.606768036247666","garch"
"ma1","-0.270440159263092","-0.4246456463122","-0.116234672213983","garch"
"temperature_lag1","-0.0481939620990111","-0.0964087655556103","2.08413575880778e-05","garch"
"sulphur_dioxide_lag7","0.0061914753900778","-0.0258901459214881","0.0382730967016437","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0731741130412158","-0.115808647704498","-0.0305395783779336","garch"
"scaled_case_lag1","0.92472587403575","0.907570945644202","0.941880802427298","garch"
"ct_sm_7_lag7","-0.102842135558801","-0.141102347217194","-0.064581923900408","garch"
"omega","0.00134301736586008","-0.00109111345227847","0.00377714818399862","garch"
"beta1","0.980694997763987","0.944388542996307","1.01700145253167","garch"
"mu","0.826569921000503","0.389034058860822","1.26410578314018","garch"
"ma1","-0.171211779026126","-0.332819331003011","-0.00960422704924246","garch"
"temperature_lag6","-0.0729648356774063","-0.123739793557868","-0.0221898777969441","garch"
"carbon_monoxide_lag1","0.0367507931589447","-0.00601389802534879","0.0795154843432383","garch"
"StringencyIndex_WeightedAverage_lag1","0.00847994014181342","-0.0632440945379955","0.0802039748216224","garch"
"scaled_case_lag1","0.878379988508294","0.814739876899508","0.94202010011708","garch"
"ct_sm_7_lag7","-0.202613238736053","-0.301345788752033","-0.103880688720073","garch"
"omega","0.00611026972026583","-0.0147149446572228","0.0269354840977545","garch"
"beta1","0.908225872121223","0.596390407449064","1.22006133679338","garch"
"mu","0.765328737700259","0.277714526137514","1.252942949263","garch"
"ma1","-0.174518964901279","-0.337079940238753","-0.0119579895638055","garch"
"temperature_lag5","-0.0800917298778368","-0.132566642519509","-0.027616817236165","garch"
"carbon_monoxide_lag1","0.0171100234268967","-0.0264453770278836","0.0606654238816769","garch"
"StringencyIndex_WeightedAverage_lag1","0.000559861591906328","-0.0728961997078258","0.0740159228916385","garch"
"scaled_case_lag1","0.887373413288549","0.816406117063058","0.958340709514039","garch"
"ct_sm_7_lag7","-0.190009129423663","-0.300593260498111","-0.0794249983492149","garch"
"omega","0.00685984176982386","-0.0164877668307248","0.0302074503703725","garch"
"beta1","0.898403638320862","0.553581259251123","1.2432260173906","garch"
"mu","0.72918085909077","-0.10789808178056","1.5662597999621","garch"
"ma1","-0.171066048076417","-0.372713472630719","0.0305813764778843","garch"
"temperature_lag4","-0.0833369763175416","-0.140703326845038","-0.0259706257900454","garch"
"carbon_monoxide_lag1","0.00804273924203845","-0.0407300720740132","0.0568155505580901","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0091350485949426","-0.106786453555742","0.0885163563658571","garch"
"scaled_case_lag1","0.892454181718415","0.770513995995917","1.01439436744091","garch"
"ct_sm_7_lag7","-0.181835585637022","-0.369395631284287","0.00572446001024368","garch"
"omega","0.00784431011803471","-0.0175343229391659","0.0332229431752353","garch"
"beta1","0.882237012917688","0.502229708756373","1.262244317079","garch"
"mu","0.680185382294813","NaN","NaN","garch"
"ma1","-0.179573515705765","-0.283487907138135","-0.075659124273395","garch"
"temperature_lag3","-0.0883302726073966","-0.135619205347366","-0.0410413398674275","garch"
"carbon_monoxide_lag1","0.00385659344528651","-0.0295987282149593","0.0373119151055323","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0235298753819308","NaN","NaN","garch"
"scaled_case_lag1","0.899610417405645","NaN","NaN","garch"
"ct_sm_7_lag7","-0.17057752980532","NaN","NaN","garch"
"omega","0.0100754046691716","-0.0228480459719311","0.0429988553102743","garch"
"beta1","0.847245256554353","0.349715029603396","1.34477548350531","garch"
"mu","0.632055725331265","NaN","NaN","garch"
"ma1","-0.19093667862227","-0.330281615300188","-0.0515917419443521","garch"
"temperature_lag2","-0.0858868861876612","-0.138889206677333","-0.0328845656979895","garch"
"carbon_monoxide_lag1","-0.00295149660608624","-0.0421414206587328","0.0362384274465603","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0299730863900555","-0.0764601580358229","0.016513985255712","garch"
"scaled_case_lag1","0.906502117168397","NaN","NaN","garch"
"ct_sm_7_lag7","-0.158297681524664","NaN","NaN","garch"
"omega","0.0639005121899672","-0.285616032083663","0.413417056463597","garch"
"beta1","1.3069547988471e-08","-5.49163070342916","5.49163072956826","garch"
"mu","0.473578570611984","0.346621494108236","0.600535647115733","garch"
"ma1","-0.214695725888697","-0.371516865127632","-0.0578745866497615","garch"
"temperature_lag1","-0.0399109984717805","-0.0932746874753441","0.0134526905317831","garch"
"carbon_monoxide_lag1","-0.00564846623782386","-0.0433479291761351","0.0320509967004874","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0250777668036164","-0.0721442176497674","0.0219886840425346","garch"
"scaled_case_lag1","0.928683414528767","0.910134273272914","0.94723255578462","garch"
"ct_sm_7_lag7","-0.115376714598519","-0.15539476955522","-0.0753586596418176","garch"
"omega","0.0011611480079807","-0.00081460722933954","0.00313690324530094","garch"
"beta1","0.983172510325992","0.95367924340991","1.01266577724207","garch"
"mu","0.383041795359159","0.266407068914526","0.499676521803792","garch"
"ma1","-0.236730210655438","-0.391272689466921","-0.0821877318439543","garch"
"temperature_lag1","-0.0493386381388713","-0.101406642132963","0.00272936585522065","garch"
"carbon_monoxide_lag1","-0.021015045642703","-0.0577994655138083","0.0157693742284024","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0372523285862049","-0.0828855588438175","0.00838090167140767","garch"
"scaled_case_lag1","0.942081770404439","0.925003592149156","0.959159948659721","garch"
"ct_sm_7_lag7","-0.0946615150557872","-0.13252144676831","-0.0568015833432642","garch"
"omega","0.00118300907348391","-0.000820234026836827","0.00318625217380465","garch"
"beta1","0.983026163872034","0.953314040934384","1.01273828680968","garch"
"mu","0.462237124751248","0.336428876993646","0.58804537250885","garch"
"ma1","-0.219846692223671","-0.377341555889401","-0.0623518285579421","garch"
"temperature_lag1","-0.0507396650801939","-0.103937498281351","0.00245816812096266","garch"
"carbon_monoxide_lag1","-0.0176288566860477","-0.0550346929932853","0.0197769796211899","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0361765842550669","-0.0825120108085358","0.010158842298402","garch"
"scaled_case_lag1","0.9302569705502","0.911805490276542","0.948708450823858","garch"
"ct_sm_7_lag7","-0.112194136052614","-0.1521387738","-0.0722494983052276","garch"
"omega","0.00117641498824455","-0.000846510232304835","0.00319934020879393","garch"
"beta1","0.983013880031192","0.952835929967358","1.01319183009503","garch"
"mu","0.417363541279718","0.292835726568364","0.541891355991071","garch"
"ma1","-0.237438737331292","-0.396468596050771","-0.0784088786118132","garch"
"temperature_lag1","-0.0270520617797101","-0.0801877953613143","0.0260836718018941","garch"
"carbon_monoxide_lag1","-0.00511111276575383","-0.0430568911712532","0.0328346656397455","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0353142067205017","-0.0810463983658248","0.0104179849248214","garch"
"scaled_case_lag1","0.936571795727102","0.918271465837108","0.954872125617095","garch"
"ct_sm_7_lag7","-0.0990542907257709","-0.138554426339144","-0.0595541551123982","garch"
"omega","0.00119955259191031","-0.000924423835799728","0.00332352901962035","garch"
"beta1","0.982685164866566","0.951173190378097","1.01419713935503","garch"
"mu","0.350185129194537","0.255518366786091","0.444851891602983","garch"
"ma1","-0.286717413386345","-0.442248272403268","-0.131186554369423","garch"
"temperature_lag1","-0.00641090222581626","-0.054957343205413","0.0421355387537805","garch"
"carbon_monoxide_lag1","-0.0128410366381854","-0.0476206939947043","0.0219386207183336","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0305250166473313","-0.072236235575103","0.0111862022804405","garch"
"scaled_case_lag1","0.945838351267312","0.931868080904476","0.959808621630148","garch"
"ct_sm_7_lag7","-0.0786046805818217","-0.111589814706352","-0.0456195464572918","garch"
"omega","0.00118167310189409","-0.000814931756177359","0.00317827795996555","garch"
"beta1","0.982840325433913","0.952598517536333","1.01308213333149","garch"
"mu","0.420280353079116","0.323281240284443","0.517279465873789","garch"
"ma1","-0.280396495890173","-0.435670689516801","-0.125122302263546","garch"
"temperature_lag1","0.00811659812375466","-0.0412858044802286","0.0575190007277379","garch"
"sulphur_dioxide_lag5","-0.013938497474747","-0.0469881110392457","0.0191111160897517","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0277147901814482","-0.0699305417142516","0.0145009613513553","garch"
"scaled_case_lag1","0.935303229093879","0.920949293354603","0.949657164833156","garch"
"ct_sm_7_lag7","-0.0978617639574531","-0.132862555808233","-0.0628609721066736","garch"
"omega","0.00117601672660118","-0.000820566028466973","0.00317259948166933","garch"
"beta1","0.982856175579767","0.952430487626607","1.01328186353293","garch"
"mu","0.421595410209361","0.322567729253226","0.520623091165497","garch"
"ma1","-0.283314105219085","-0.438140094918035","-0.128488115520136","garch"
"temperature_lag1","0.00705492977861345","-0.0437610326979983","0.0578708922552252","garch"
"sulphur_dioxide_lag4","-0.0132158483129412","-0.0478578234187575","0.021426126792875","garch"
"StringencyIndex_WeightedAverage_lag1","-0.032189392475656","-0.0749951598161929","0.0106163748648809","garch"
"scaled_case_lag1","0.935077772052815","0.920381270126084","0.949774273979546","garch"
"ct_sm_7_lag7","-0.0963105408834647","-0.131718006657389","-0.0609030751095402","garch"
"omega","0.00120736840580607","-0.000868860293113269","0.0032835971047254","garch"
"beta1","0.982438078922552","0.950936453830119","1.01393970401498","garch"
"mu","0.49404965500424","0.38652041725897","0.60157889274951","garch"
"ma1","-0.268675063055006","-0.422626415289625","-0.114723710820388","garch"
"temperature_lag1","-0.0203554230975067","-0.0732503262819187","0.0325394800869053","garch"
"sulphur_dioxide_lag3","-0.00825604744926247","-0.0448691156554313","0.0283570207569063","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0493759344153616","-0.0933890533615359","-0.00536281546918729","garch"
"scaled_case_lag1","0.924560608841721","0.908565552253968","0.940555665429475","garch"
"ct_sm_7_lag7","-0.112265154160407","-0.149488585549672","-0.0750417227711416","garch"
"omega","0.00127121787737535","-0.000942646271689471","0.00348508202644017","garch"
"beta1","0.981414344910893","0.947765194228847","1.01506349559294","garch"
"mu","0.548185728590969","0.432491443881359","0.663880013300579","garch"
"ma1","-0.256333693942396","-0.410276730402656","-0.102390657482136","garch"
"temperature_lag1","-0.0389349857619466","-0.0954037540670264","0.0175337825431332","garch"
"sulphur_dioxide_lag2","-0.00149690163379955","-0.0412032755032833","0.0382094722356842","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0628265227864569","-0.108659358765533","-0.0169936868073809","garch"
"scaled_case_lag1","0.916548484081618","0.899301030287414","0.933795937875822","garch"
"ct_sm_7_lag7","-0.121539778795576","-0.160639164517718","-0.0824403930734353","garch"
"omega","0.00130342312235306","-0.00101169040598052","0.00361853665068665","garch"
"beta1","0.980882062891634","0.945655621922074","1.01610850386119","garch"
"mu","0.489426998986586","0.374935545543131","0.60391845243004","garch"
"ma1","-0.270606862555509","-0.424627688652751","-0.116586036458267","garch"
"temperature_lag1","-0.0474183362977072","-0.0954840836081353","0.000647411012721012","garch"
"sulphur_dioxide_lag7","0.00556014705318428","-0.0263281404193422","0.0374484345257107","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0733558284230726","-0.115873515029774","-0.0308381418163708","garch"
"scaled_case_lag1","0.925315060875899","0.908204479283009","0.942425642468789","garch"
"ct_sm_7_lag7","-0.102608021759963","-0.140713485968259","-0.0645025575516673","garch"
"omega","0.0013584777310225","-0.00109789377254839","0.00381484923459339","garch"
"beta1","0.980360799023251","0.943573492024782","1.01714810602172","garch"
"mu","0.827144059857243","0.389419647858607","1.26486847185588","garch"
"ma1","-0.171530578458458","-0.332626546209462","-0.0104346107074552","garch"
"temperature_lag6","-0.073008935998558","-0.123532016261038","-0.0224858557360783","garch"
"carbon_monoxide_lag1","0.0367074411170148","-0.00556179627097756","0.0789766785050071","garch"
"StringencyIndex_WeightedAverage_lag1","0.00864293839431408","-0.0628468972037891","0.0801327739924172","garch"
"scaled_case_lag1","0.878422594576441","0.814800960739664","0.942044228413218","garch"
"ct_sm_7_lag7","-0.202341903192194","-0.300916619589044","-0.103767186795345","garch"
"omega","0.00604673808140579","-0.0144810667796761","0.0265745429424877","garch"
"beta1","0.908677624707979","0.599596745368059","1.2177585040479","garch"
"mu","0.764183676901922","0.275137396825971","1.25322995697787","garch"
"ma1","-0.174401237240626","-0.336634226351387","-0.0121682481298646","garch"
"temperature_lag5","-0.0798018698068101","-0.132067346449603","-0.0275363931640167","garch"
"carbon_monoxide_lag1","0.0175275776429161","-0.0263248080623884","0.0613799633482206","garch"
"StringencyIndex_WeightedAverage_lag1","0.000126641701721868","-0.0731472938551126","0.0734005772585563","garch"
"scaled_case_lag1","0.887678393877101","0.816578169692935","0.958778618061268","garch"
"ct_sm_7_lag7","-0.189643546733333","-0.300420987549752","-0.0788661059169134","garch"
"omega","0.0067877119224999","-0.0162199943715204","0.0297954182165202","garch"
"beta1","0.898924519446463","0.557274471887606","1.24057456700532","garch"
"mu","0.726641169534106","-0.131091378467329","1.58437371753554","garch"
"ma1","-0.171127912652166","-0.374611785217265","0.0323559599129339","garch"
"temperature_lag4","-0.0830350939144222","-0.140381863478588","-0.0256883243502567","garch"
"carbon_monoxide_lag1","0.00815500218063356","-0.0414552100989542","0.0577652144602213","garch"
"StringencyIndex_WeightedAverage_lag1","-0.00964106254711932","-0.10865820952143","0.089376084427191","garch"
"scaled_case_lag1","0.892951166636213","0.768149482389161","1.01775285088326","garch"
"ct_sm_7_lag7","-0.181211669881985","-0.373174784970592","0.0107514452066228","garch"
"omega","0.00776595200174821","-0.0172911736305734","0.0328230776340699","garch"
"beta1","0.882787136791017","0.505569039730705","1.26000523385133","garch"
"mu","0.679677528241898","NaN","NaN","garch"
"ma1","-0.179397900477191","-0.286068920719821","-0.0727268802345605","garch"
"temperature_lag3","-0.0880910394546637","-0.135611017252124","-0.0405710616572032","garch"
"carbon_monoxide_lag1","0.00408626797927651","-0.0298308637302762","0.0380033996888292","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0238019680797898","NaN","NaN","garch"
"scaled_case_lag1","0.899793082432514","NaN","NaN","garch"
"ct_sm_7_lag7","-0.170379763275576","NaN","NaN","garch"
"omega","0.00997890205795317","-0.0225611059886527","0.042518910104559","garch"
"beta1","0.847888497276019","0.353477718854885","1.34229927569715","garch"
"mu","0.631547373129266","NaN","NaN","garch"
"ma1","-0.190853928618808","-0.329947669511666","-0.0517601877259492","garch"
"temperature_lag2","-0.0857142587448868","-0.138571188820848","-0.0328573286689259","garch"
"carbon_monoxide_lag1","-0.00296971884433218","-0.0424590581703048","0.0365196204816405","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0301370140103558","-0.0765580587659891","0.0162840307452774","garch"
"scaled_case_lag1","0.9066645264997","NaN","NaN","garch"
"ct_sm_7_lag7","-0.15810424164214","NaN","NaN","garch"
"omega","0.0635629503071043","-0.284094801611221","0.41122070222543","garch"
"beta1","1.57107334545061e-08","-5.49124515008277","5.49124518150424","garch"
"mu","0.473206602205187","0.34607471180749","0.600338492602884","garch"
"ma1","-0.214650182655786","-0.370990134755039","-0.0583102305565333","garch"
"temperature_lag1","-0.0398119628018971","-0.09300878672311","0.0133848611193158","garch"
"carbon_monoxide_lag1","-0.00578967363842734","-0.043761521299722","0.0321821740228674","garch"
"StringencyIndex_WeightedAverage_lag1","-0.025158482346379","-0.0720707133664962","0.0217537486737382","garch"
"scaled_case_lag1","0.928811407196264","0.910256731825419","0.947366082567109","garch"
"ct_sm_7_lag7","-0.115211133999561","-0.155125840618394","-0.0752964273807269","garch"
"omega","0.00118618376821313","-0.000810916398885006","0.00318328393531127","garch"
"beta1","0.982662902523102","0.95266708995956","1.01265871508664","garch"
"mu","0.383165023764586","0.266405045272726","0.499925002256446","garch"
"ma1","-0.236723698896471","-0.390632135794442","-0.0828152619984999","garch"
"temperature_lag1","-0.0492724718367461","-0.101152728945756","0.00260778527226373","garch"
"carbon_monoxide_lag1","-0.0212340784516562","-0.0582698947068473","0.0158017378035348","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0372195481883118","-0.0826679682335023","0.00822887185687874","garch"
"scaled_case_lag1","0.942086180277591","0.925005332676153","0.959167027879029","garch"
"ct_sm_7_lag7","-0.0946060023118447","-0.132345884515341","-0.056866120108348","garch"
"omega","0.00120864167884064","-0.000817783894664016","0.00323506725234529","garch"
"beta1","0.98250632470741","0.952262616643465","1.01275003277136","garch"
"mu","0.460933380093144","0.334742749510428","0.58712401067586","garch"
"ma1","-0.219143471976529","-0.376169185926536","-0.062117758026523","garch"
"temperature_lag1","-0.0500041020584132","-0.102924019492073","0.00291581537524645","garch"
"carbon_monoxide_lag1","-0.017392659420433","-0.0549669787630116","0.0201816599221456","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0362948611671361","-0.0825296683738608","0.00993994603958852","garch"
"scaled_case_lag1","0.930527387497424","0.912038519949316","0.949016255045533","garch"
"ct_sm_7_lag7","-0.111950448932275","-0.151856345208618","-0.0720445526559326","garch"
"omega","0.00119940255217732","-0.00084164727483112","0.00324045237918577","garch"
"beta1","0.982538348359451","0.951909904681505","1.0131667920374","garch"
"mu","0.417137174581843","0.292133278920987","0.542141070242698","garch"
"ma1","-0.236754562543196","-0.395221399338109","-0.0782877257482831","garch"
"temperature_lag1","-0.0264550342045624","-0.0792017252099242","0.0262916568007994","garch"
"carbon_monoxide_lag1","-0.00464868882400834","-0.0424915369093097","0.033194159261293","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0353916294538716","-0.0810104189300715","0.0102271600223284","garch"
"scaled_case_lag1","0.936697303478753","0.918345674091302","0.955048932866204","garch"
"ct_sm_7_lag7","-0.0989638500995603","-0.138433356007542","-0.0594943441915788","garch"
"omega","0.00122344575233369","-0.000925448259875672","0.00337233976454306","garch"
"beta1","0.982191267426777","0.950109568789048","1.01427296606451","garch"
"mu","0.349894398453862","0.255160529958508","0.444628266949216","garch"
"ma1","-0.286546735523039","-0.4415998116095","-0.131493659436577","garch"
"temperature_lag1","-0.00629881641003003","-0.0546867140392975","0.0420890812192375","garch"
"carbon_monoxide_lag1","-0.0130044333112489","-0.0480500632362083","0.0220411966137104","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0305587562877462","-0.0721429657703321","0.0110254531948397","garch"
"scaled_case_lag1","0.945942507942798","0.93197676090483","0.959908254980766","garch"
"ct_sm_7_lag7","-0.0784874559304122","-0.11136398348642","-0.0456109283744047","garch"
"omega","0.0012065310479834","-0.000811039647998649","0.00322410174396545","garch"
"beta1","0.982321700629082","0.951574594994347","1.01306880626382","garch"
"mu","0.420609594965126","0.323508967696326","0.517710222233926","garch"
"ma1","-0.280043236764062","-0.434785379562998","-0.125301093965126","garch"
"temperature_lag1","0.00816065086275998","-0.0410927227071306","0.0574140244326505","garch"
"sulphur_dioxide_lag5","-0.013949432001614","-0.0468254241890628","0.0189265601858347","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0277888335438063","-0.0698689971485397","0.0142913300609271","garch"
"scaled_case_lag1","0.935359606987579","0.921002622723008","0.949716591252149","garch"
"ct_sm_7_lag7","-0.0978311805550569","-0.13271311040144","-0.0629492507086741","garch"
"omega","0.00120135853399838","-0.000816475654463003","0.00321919272245977","garch"
"beta1","0.982327123834467","0.951388936193316","1.01326531147562","garch"
"mu","0.421831641174027","0.32268682739717","0.520976454950884","garch"
"ma1","-0.282927279294241","-0.437240335306249","-0.128614223282234","garch"
"temperature_lag1","0.00707019607403374","-0.0435980711720021","0.0577384633200695","garch"
"sulphur_dioxide_lag4","-0.0132339236568166","-0.0476973121758546","0.0212294648622214","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0323043924396708","-0.0749583950428542","0.0103496101635125","garch"
"scaled_case_lag1","0.935152741561834","0.920451545478706","0.949853937644963","garch"
"ct_sm_7_lag7","-0.0962694982797895","-0.131563217789845","-0.0609757787697339","garch"
"omega","0.00123256365094301","-0.000869585024170351","0.00333471232605638","garch"
"beta1","0.981910787040989","0.949819223811196","1.01400235027078","garch"
"mu","0.493976011741265","0.386381430987469","0.601570592495062","garch"
"ma1","-0.268362237837897","-0.421824526012174","-0.114899949663619","garch"
"temperature_lag1","-0.0202738044648961","-0.0730089428294538","0.0324613338996616","garch"
"sulphur_dioxide_lag3","-0.00831723306043194","-0.0447341914765217","0.0280997253556578","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0494811246149674","-0.093337172983568","-0.00562507624636671","garch"
"scaled_case_lag1","0.924689162627902","0.908698890590057","0.940679434665747","garch"
"ct_sm_7_lag7","-0.11215565225608","-0.149255144418336","-0.0750561600938232","garch"
"omega","0.00129523979101624","-0.000954473017177234","0.00354495259920972","garch"
"beta1","0.980898656880736","0.94649187247508","1.01530544128639","garch"
"mu","0.549751251206138","0.433934372806688","0.665568129605588","garch"
"ma1","-0.255951611584635","-0.4097847191873","-0.102118503981969","garch"
"temperature_lag1","-0.0402461562090132","-0.0875643122744649","0.0070719998564386","garch"
"ozone_lag7","0.000877404724674907","-0.032422729130139","0.0341775385794888","garch"
"StringencyIndex_WeightedAverage_lag1","-0.0640125222545837","-0.109589379359263","-0.0184356651499047","garch"
"scaled_case_lag1","0.916435537465228","0.899186007193723","0.933685067736734","garch"
