var,coef,proj,modelname
scaled_case_lag1,0.45257733832013913,4,gbm
temperature_lag2,0.10673728524666538,5,gbm
wind_speed_lag6,0.00883130612584783,5,gbm
humidity_lag1,0.013343395566616876,5,gbm
carbon_monoxide_lag1,0.04410384660747438,5,gbm
fine_suspended_particulates_lag1,0.018289980901084833,5,gbm
nitrogen_dioxide_lag1,0.017003970506921866,5,gbm
nitrogen_oxides_lag1,0.0368655128825138,5,gbm
sulphur_dioxide_lag1,0.012404919024100295,5,gbm
ozone_lag1,0.010938019120593657,5,gbm
StringencyIndex_WeightedAverage_lag1,0.24042106776143832,5,gbm
scaled_case_lag1,0.49106069625674287,5,gbm
temperature_lag1,0.14578491255671627,6,gbm
wind_speed_lag5,0.009776429152454184,6,gbm
humidity_lag1,0.012201184141540887,6,gbm
carbon_monoxide_lag1,0.038937847171422256,6,gbm
nitrogen_dioxide_lag1,0.030298046394049823,6,gbm
fine_suspended_particulates_lag1,0.012785943690226812,6,gbm
nitrogen_oxides_lag1,0.05601573701918472,6,gbm
sulphur_dioxide_lag1,0.013510573437411797,6,gbm
ozone_lag1,0.01131842238382347,6,gbm
StringencyIndex_WeightedAverage_lag1,0.23781452139012668,6,gbm
scaled_case_lag1,0.43155638266304314,6,gbm
temperature_lag1,0.1468852425552285,7,gbm
wind_speed_lag4,0.00720539049570326,7,gbm
humidity_lag7,0.018484519017060035,7,gbm
carbon_monoxide_lag1,0.04029061902286989,7,gbm
nitrogen_dioxide_lag1,0.026504469372013506,7,gbm
fine_suspended_particulates_lag1,0.015132361728713375,7,gbm
nitrogen_oxides_lag2,0.04017828321967831,7,gbm
sulphur_dioxide_lag1,0.02100960218584331,7,gbm
ozone_lag1,0.008594601292912745,7,gbm
StringencyIndex_WeightedAverage_lag1,0.21543123877742076,7,gbm
scaled_case_lag1,0.4602836723325563,7,gbm
temperature_lag1,0.1227310331974924,8,gbm
wind_speed_lag3,0.0041742825994498835,8,gbm
humidity_lag7,0.018619897430196188,8,gbm
carbon_monoxide_lag1,0.029711749822195644,8,gbm
nitrogen_dioxide_lag1,0.01958619368590609,8,gbm
fine_suspended_particulates_lag1,0.01947975589537965,8,gbm
nitrogen_oxides_lag1,0.042201656997945515,8,gbm
sulphur_dioxide_lag1,0.0159008667881568,8,gbm
ozone_lag7,0.013233384267675856,8,gbm
StringencyIndex_WeightedAverage_lag1,0.23367751274760282,8,gbm
scaled_case_lag1,0.4806836665679992,8,gbm
temperature_lag1,0.11697752615483509,9,gbm
wind_speed_lag2,0.006419473980950073,9,gbm
humidity_lag7,0.012175674815553516,9,gbm
carbon_monoxide_lag1,0.039696953231640124,9,gbm
nitrogen_dioxide_lag1,0.020222650445567338,9,gbm
fine_suspended_particulates_lag1,0.012597978997290264,9,gbm
nitrogen_oxides_lag1,0.04593230319702848,9,gbm
sulphur_dioxide_lag1,0.017688639441177493,9,gbm
ozone_lag7,0.015810850270641455,9,gbm
StringencyIndex_WeightedAverage_lag1,0.2388860462385229,9,gbm
scaled_case_lag1,0.47359190322679323,9,gbm
temperature_lag1,0.11883710243091017,10,gbm
wind_speed_lag1,0.012057694056118598,10,gbm
humidity_lag7,0.020399824829427652,10,gbm
carbon_monoxide_lag1,0.030853272960548357,10,gbm
fine_suspended_particulates_lag1,0.02563715672768025,10,gbm
nitrogen_dioxide_lag1,0.029261430424241345,10,gbm
nitrogen_oxides_lag1,0.05310045067472147,10,gbm
respirable_suspended_particulates_lag2,0.03382637908117081,10,gbm
sulphur_dioxide_lag1,0.012673816662386444,10,gbm
ozone_lag7,0.01118142413338181,10,gbm
StringencyIndex_WeightedAverage_lag1,0.23953790492416113,10,gbm
scaled_case_lag1,0.412633543095252,10,gbm
temperature_lag1,0.10828689948452774,11,gbm
wind_speed_lag7,0.013941276133813948,11,gbm
humidity_lag7,0.011674946648928878,11,gbm
carbon_monoxide_lag1,0.03182830015204687,11,gbm
fine_suspended_particulates_lag1,0.029609011482973836,11,gbm
nitrogen_dioxide_lag3,0.013305135960388868,11,gbm
nitrogen_oxides_lag3,0.037788731348737795,11,gbm
sulphur_dioxide_lag1,0.020770204651536506,11,gbm
ozone_lag6,0.006910903365222212,11,gbm
StringencyIndex_WeightedAverage_lag1,0.2662345186755272,11,gbm
scaled_case_lag1,0.45965007209629616,11,gbm
temperature_lag7,0.1440858315412554,12,gbm
wind_speed_lag6,0.013306975754459808,12,gbm
humidity_lag7,0.009120055527392047,12,gbm
carbon_monoxide_lag1,0.03422324618579424,12,gbm
fine_suspended_particulates_lag1,0.018329826727094857,12,gbm
nitrogen_dioxide_lag2,0.010111109373372283,12,gbm
nitrogen_oxides_lag2,0.028558975356355546,12,gbm
sulphur_dioxide_lag2,0.0097282687802372,12,gbm
ozone_lag5,0.018206628640821072,12,gbm
StringencyIndex_WeightedAverage_lag1,0.17853023746279043,12,gbm
scaled_case_lag1,0.535798844650427,12,gbm
temperature_lag6,0.12394450310170661,13,gbm
wind_speed_lag5,0.013792296774288032,13,gbm
humidity_lag7,0.01472746079564658,13,gbm
carbon_monoxide_lag2,0.03420381182549473,13,gbm
nitrogen_dioxide_lag1,0.037469150181308364,13,gbm
fine_suspended_particulates_lag1,0.018316632085673697,13,gbm
nitrogen_oxides_lag1,0.040727094924544974,13,gbm
sulphur_dioxide_lag1,0.012052129249022686,13,gbm
ozone_lag7,0.017335242311811303,13,gbm
StringencyIndex_WeightedAverage_lag1,0.24960676501241597,13,gbm
scaled_case_lag1,0.437824913738087,13,gbm
temperature_lag5,0.15957422842863767,14,gbm
wind_speed_lag4,0.016344869522738177,14,gbm
humidity_lag7,0.012171715424236245,14,gbm
carbon_monoxide_lag1,0.04224618638710347,14,gbm
nitrogen_dioxide_lag1,0.022660787495004803,14,gbm
fine_suspended_particulates_lag1,0.02325749515843527,14,gbm
nitrogen_oxides_lag7,0.017337073099592922,14,gbm
sulphur_dioxide_lag1,0.016746763309527953,14,gbm
ozone_lag7,0.010823672282678626,14,gbm
StringencyIndex_WeightedAverage_lag1,0.203827886907009,14,gbm
scaled_case_lag1,0.47500932198503576,14,gbm
temperature_lag7,0.07710057513278312,0,gbm
humidity_lag1,0.005952844382838588,0,gbm
wind_speed_lag7,0.003496123575580349,0,gbm
carbon_monoxide_lag1,0.02580324089639867,0,gbm
fine_suspended_particulates_lag1,0.016003723806638885,0,gbm
nitrogen_dioxide_lag2,0.02100063467618784,0,gbm
sulphur_dioxide_lag1,0.009765344630938769,0,gbm
nitrogen_oxides_lag5,0.013292710690234874,0,gbm
ozone_lag1,0.007775886903483924,0,gbm
StringencyIndex_WeightedAverage_lag1,0.20824821676374586,0,gbm
scaled_case_lag1,0.34100538272403,0,gbm
ct_sm_7_lag7,0.27055531581713904,0,gbm
temperature_lag6,0.1536717477907288,1,gbm
humidity_lag1,0.013281102854744847,1,gbm
wind_speed_lag7,0.0065861231852928906,1,gbm
carbon_monoxide_lag1,0.043849084267049795,1,gbm
fine_suspended_particulates_lag1,0.029504065037011293,1,gbm
nitrogen_dioxide_lag1,0.017539139542431893,1,gbm
sulphur_dioxide_lag1,0.016083083675909392,1,gbm
nitrogen_oxides_lag4,0.03346385174340544,1,gbm
ozone_lag1,0.009740085618529895,1,gbm
StringencyIndex_WeightedAverage_lag1,0.23209851517826027,1,gbm
scaled_case_lag1,0.4441832011066356,1,gbm
temperature_lag5,0.14384465061100624,2,gbm
humidity_lag1,0.01155579046933676,2,gbm
wind_speed_lag7,0.006738361266680467,2,gbm
carbon_monoxide_lag1,0.02892215617665618,2,gbm
fine_suspended_particulates_lag1,0.022793328697620418,2,gbm
nitrogen_dioxide_lag1,0.025899990405786465,2,gbm
nitrogen_oxides_lag3,0.02413191134726624,2,gbm
sulphur_dioxide_lag1,0.009602621314532296,2,gbm
ozone_lag1,0.0039934026054561575,2,gbm
StringencyIndex_WeightedAverage_lag1,0.28303853741297613,2,gbm
scaled_case_lag1,0.43947924969268254,2,gbm
temperature_lag4,0.1418970124208481,3,gbm
humidity_lag1,0.012395813614097065,3,gbm
wind_speed_lag7,0.01159617664275573,3,gbm
carbon_monoxide_lag1,0.0536456852450699,3,gbm
fine_suspended_particulates_lag1,0.02468361713961108,3,gbm
nitrogen_dioxide_lag1,0.028146315570925437,3,gbm
nitrogen_oxides_lag2,0.03419917413230761,3,gbm
sulphur_dioxide_lag1,0.008083008848197647,3,gbm
ozone_lag1,0.01140611966776955,3,gbm
StringencyIndex_WeightedAverage_lag1,0.24751558770125717,3,gbm
scaled_case_lag1,0.4264314890171608,3,gbm
temperature_lag3,0.15369109195001882,4,gbm
humidity_lag1,0.009301891857086117,4,gbm
wind_speed_lag7,0.009809778438920363,4,gbm
carbon_monoxide_lag1,0.03863291617799381,4,gbm
fine_suspended_particulates_lag1,0.017689212495888052,4,gbm
nitrogen_dioxide_lag1,0.014223459553732755,4,gbm
nitrogen_oxides_lag1,0.03036325512622661,4,gbm
sulphur_dioxide_lag1,0.007243959227033167,4,gbm
ozone_lag1,0.009874363670630324,4,gbm
StringencyIndex_WeightedAverage_lag1,0.2930209596334755,4,gbm
scaled_case_lag1,0.4161491118689944,4,gbm
temperature_lag2,0.13655969672237,5,gbm
wind_speed_lag6,0.007818747371754751,5,gbm
humidity_lag1,0.009758168136603936,5,gbm
carbon_monoxide_lag1,0.030915051331820015,5,gbm
fine_suspended_particulates_lag1,0.02252871075683366,5,gbm
nitrogen_dioxide_lag1,0.01822243998557106,5,gbm
nitrogen_oxides_lag1,0.030998883439407467,5,gbm
sulphur_dioxide_lag1,0.01216711213838299,5,gbm
ozone_lag1,0.006665059203229375,5,gbm
StringencyIndex_WeightedAverage_lag1,0.26490075379167705,5,gbm
scaled_case_lag1,0.45946537712234975,5,gbm
temperature_lag1,0.10834900083991993,6,gbm
wind_speed_lag5,0.008958627792848598,6,gbm
humidity_lag1,0.011834932678488933,6,gbm
carbon_monoxide_lag1,0.0440338870693171,6,gbm
nitrogen_dioxide_lag1,0.024970940441439198,6,gbm
fine_suspended_particulates_lag1,0.011249779786519908,6,gbm
nitrogen_oxides_lag1,0.03695672211221909,6,gbm
sulphur_dioxide_lag1,0.012560377757771496,6,gbm
ozone_lag1,0.012997102567281076,6,gbm
StringencyIndex_WeightedAverage_lag1,0.23752070446004028,6,gbm
scaled_case_lag1,0.4905679244941544,6,gbm
temperature_lag1,0.1397968186666797,7,gbm
wind_speed_lag4,0.007308698480812169,7,gbm
humidity_lag7,0.015260368852948685,7,gbm
carbon_monoxide_lag1,0.0381550170190364,7,gbm
nitrogen_dioxide_lag1,0.039349856104854676,7,gbm
fine_suspended_particulates_lag1,0.014341638686893416,7,gbm
nitrogen_oxides_lag3,0.054280572065023555,7,gbm
sulphur_dioxide_lag2,0.014470852312366236,7,gbm
ozone_lag1,0.006284232885132456,7,gbm
StringencyIndex_WeightedAverage_lag1,0.2337093488740053,7,gbm
scaled_case_lag1,0.43704259605224727,7,gbm
temperature_lag1,0.14260889431820545,8,gbm
wind_speed_lag3,0.007410731406143322,8,gbm
humidity_lag7,0.01519106990381917,8,gbm
carbon_monoxide_lag1,0.0390591562513212,8,gbm
nitrogen_dioxide_lag1,0.027958277091613547,8,gbm
fine_suspended_particulates_lag1,0.01595984983001177,8,gbm
nitrogen_oxides_lag2,0.03748150876741224,8,gbm
sulphur_dioxide_lag1,0.02344840711529599,8,gbm
ozone_lag1,0.009988611818352238,8,gbm
StringencyIndex_WeightedAverage_lag1,0.21044472643765597,8,gbm
scaled_case_lag1,0.470448767060169,8,gbm
temperature_lag1,0.12028464185216654,9,gbm
wind_speed_lag2,0.006985379646490659,9,gbm
humidity_lag7,0.014050432205940796,9,gbm
carbon_monoxide_lag1,0.027457705650209958,9,gbm
nitrogen_dioxide_lag1,0.018385532254242457,9,gbm
fine_suspended_particulates_lag1,0.018935216435178776,9,gbm
nitrogen_oxides_lag1,0.04442857225319445,9,gbm
sulphur_dioxide_lag1,0.017407293571260155,9,gbm
ozone_lag7,0.014295740162988482,9,gbm
StringencyIndex_WeightedAverage_lag1,0.2370312494556634,9,gbm
scaled_case_lag1,0.48073823651266423,9,gbm
temperature_lag1,0.09838692472642094,10,gbm
wind_speed_lag1,0.007103143064213892,10,gbm
humidity_lag7,0.01253256242630149,10,gbm
carbon_monoxide_lag1,0.03197434869773947,10,gbm
fine_suspended_particulates_lag1,0.01849386661436467,10,gbm
nitrogen_dioxide_lag1,0.026673367712357496,10,gbm
nitrogen_oxides_lag4,0.026604773366925665,10,gbm
respirable_suspended_particulates_lag2,0.02985666042606287,10,gbm
sulphur_dioxide_lag1,0.019807980219264436,10,gbm
ozone_lag7,0.012985304921251549,10,gbm
StringencyIndex_WeightedAverage_lag1,0.27282062021180004,10,gbm
scaled_case_lag1,0.44276044761329747,10,gbm
temperature_lag1,0.14627140560332816,11,gbm
wind_speed_lag7,0.01737468457445608,11,gbm
humidity_lag7,0.010936710773995034,11,gbm
carbon_monoxide_lag1,0.026590191224303252,11,gbm
fine_suspended_particulates_lag1,0.024041116535864174,11,gbm
nitrogen_dioxide_lag3,0.0219416453118519,11,gbm
nitrogen_oxides_lag3,0.03293617767272996,11,gbm
sulphur_dioxide_lag1,0.03062242317018129,11,gbm
ozone_lag6,0.0060552758792599744,11,gbm
StringencyIndex_WeightedAverage_lag1,0.19342960511592455,11,gbm
scaled_case_lag1,0.48980076413810564,11,gbm
temperature_lag7,0.12508770604905675,12,gbm
wind_speed_lag6,0.012896679497397152,12,gbm
humidity_lag7,0.01074587264965817,12,gbm
carbon_monoxide_lag1,0.03859791338406249,12,gbm
fine_suspended_particulates_lag1,0.0191691526067189,12,gbm
nitrogen_dioxide_lag2,0.018620986450157244,12,gbm
nitrogen_oxides_lag2,0.029740972318999265,12,gbm
sulphur_dioxide_lag2,0.012172151167005886,12,gbm
ozone_lag7,0.010782186226201217,12,gbm
StringencyIndex_WeightedAverage_lag1,0.25880475474663056,12,gbm
scaled_case_lag1,0.4633816249041124,12,gbm
temperature_lag6,0.14278027455008888,13,gbm
wind_speed_lag5,0.011436329100001646,13,gbm
humidity_lag7,0.011239651376400487,13,gbm
carbon_monoxide_lag1,0.031272447758686005,13,gbm
nitrogen_dioxide_lag1,0.012530705905128996,13,gbm
fine_suspended_particulates_lag1,0.01642204810503529,13,gbm
nitrogen_oxides_lag1,0.02879935960620987,13,gbm
sulphur_dioxide_lag1,0.011502852110571888,13,gbm
ozone_lag7,0.016214888167900773,13,gbm
StringencyIndex_WeightedAverage_lag1,0.17509197597992487,13,gbm
scaled_case_lag1,0.5427094673400513,13,gbm
temperature_lag5,0.13180892995422028,14,gbm
wind_speed_lag4,0.01507076622307641,14,gbm
humidity_lag7,0.014750941441868021,14,gbm
carbon_monoxide_lag1,0.051383868647082484,14,gbm
nitrogen_dioxide_lag1,0.028203822675133737,14,gbm
fine_suspended_particulates_lag1,0.02152012308667635,14,gbm
nitrogen_oxides_lag7,0.016393684783906844,14,gbm
sulphur_dioxide_lag1,0.016788372746798667,14,gbm
ozone_lag7,0.008807943007029431,14,gbm
StringencyIndex_WeightedAverage_lag1,0.24648762417018125,14,gbm
scaled_case_lag1,0.44878392326402655,14,gbm
temperature_lag7,0.10610640390778683,0,gbm
humidity_lag1,0.013593592981067744,0,gbm
wind_speed_lag7,0.004776349557233441,0,gbm
carbon_monoxide_lag2,0.03638543279492689,0,gbm
fine_suspended_particulates_lag1,0.017034716767648016,0,gbm
nitrogen_dioxide_lag2,0.015516729896025679,0,gbm
sulphur_dioxide_lag1,0.020646106283286492,0,gbm
nitrogen_oxides_lag5,0.011035627329207506,0,gbm
ozone_lag1,0.008763526437373614,0,gbm
StringencyIndex_WeightedAverage_lag1,0.17627569806659144,0,gbm
scaled_case_lag1,0.3141821724503714,0,gbm
ct_sm_7_lag7,0.2756836435284809,0,gbm
temperature_lag7,0.07854160770162547,1,gbm
humidity_lag1,0.006971627420909439,1,gbm
wind_speed_lag7,0.0022594948317869786,1,gbm
carbon_monoxide_lag1,0.025359700031399663,1,gbm
fine_suspended_particulates_lag1,0.012292965046771904,1,gbm
nitrogen_dioxide_lag1,0.014903037011478928,1,gbm
sulphur_dioxide_lag1,0.009464168363560819,1,gbm
nitrogen_oxides_lag4,0.02114150047254834,1,gbm
ozone_lag1,0.004507517658292196,1,gbm
StringencyIndex_WeightedAverage_lag1,0.2033047256184193,1,gbm
scaled_case_lag1,0.3385208258395041,1,gbm
ct_sm_7_lag7,0.28273283000370286,1,gbm
temperature_lag6,0.14913322336348425,2,gbm
humidity_lag1,0.014389027464325787,2,gbm
wind_speed_lag7,0.009792002789979904,2,gbm
carbon_monoxide_lag1,0.042913718254296046,2,gbm
fine_suspended_particulates_lag1,0.021881481745407425,2,gbm
nitrogen_dioxide_lag1,0.018884162599286852,2,gbm
nitrogen_oxides_lag3,0.035354692563558276,2,gbm
sulphur_dioxide_lag1,0.020557953762081756,2,gbm
ozone_lag1,0.004468746165376018,2,gbm
StringencyIndex_WeightedAverage_lag1,0.23571130534084359,2,gbm
scaled_case_lag1,0.44691368595136,2,gbm
temperature_lag5,0.14313707892891953,3,gbm
humidity_lag1,0.00873254125294574,3,gbm
wind_speed_lag7,0.007075725875011707,3,gbm
carbon_monoxide_lag1,0.029530043311721946,3,gbm
fine_suspended_particulates_lag1,0.01948333499229874,3,gbm
nitrogen_dioxide_lag1,0.024882666931565395,3,gbm
nitrogen_oxides_lag2,0.0211398494463291,3,gbm
sulphur_dioxide_lag1,0.011256610917236424,3,gbm
ozone_lag1,0.00412029029188232,3,gbm
StringencyIndex_WeightedAverage_lag1,0.28472594177984245,3,gbm
scaled_case_lag1,0.4459159162722467,3,gbm
temperature_lag4,0.1428398958665724,4,gbm
humidity_lag1,0.012782828036987803,4,gbm
wind_speed_lag7,0.00968282858166287,4,gbm
carbon_monoxide_lag1,0.05796244572647599,4,gbm
fine_suspended_particulates_lag1,0.024056241988563543,4,gbm
nitrogen_dioxide_lag1,0.030396733274343404,4,gbm
nitrogen_oxides_lag1,0.029638796574204977,4,gbm
sulphur_dioxide_lag1,0.0077739879444024785,4,gbm
ozone_lag1,0.009360738433296325,4,gbm
StringencyIndex_WeightedAverage_lag1,0.24790456682350157,4,gbm
scaled_case_lag1,0.4276009367499886,4,gbm
temperature_lag3,0.1547868038720655,5,gbm
wind_speed_lag6,0.006565842917056867,5,gbm
humidity_lag1,0.012927648173542151,5,gbm
carbon_monoxide_lag1,0.03583559894916687,5,gbm
fine_suspended_particulates_lag1,0.01748597570115467,5,gbm
nitrogen_dioxide_lag1,0.014837803105172421,5,gbm
nitrogen_oxides_lag1,0.03464536832162928,5,gbm
sulphur_dioxide_lag1,0.009436832164173046,5,gbm
ozone_lag1,0.009559313429865057,5,gbm
StringencyIndex_WeightedAverage_lag1,0.28495190897422207,5,gbm
scaled_case_lag1,0.41896690439195217,5,gbm
temperature_lag2,0.13513215017951455,6,gbm
wind_speed_lag5,0.008738673892441838,6,gbm
humidity_lag1,0.008674546239246714,6,gbm
carbon_monoxide_lag1,0.03504342296720272,6,gbm
nitrogen_dioxide_lag1,0.028552090360393776,6,gbm
fine_suspended_particulates_lag1,0.008855901890455887,6,gbm
nitrogen_oxides_lag1,0.030322476524225782,6,gbm
sulphur_dioxide_lag1,0.01417951337947526,6,gbm
ozone_lag1,0.008464919560768199,6,gbm
StringencyIndex_WeightedAverage_lag1,0.2586662704871105,6,gbm
scaled_case_lag1,0.46337003451916486,6,gbm
temperature_lag1,0.1017210328638818,7,gbm
wind_speed_lag4,0.005857758037363257,7,gbm
humidity_lag7,0.018617248402712328,7,gbm
carbon_monoxide_lag1,0.04743400341301984,7,gbm
nitrogen_dioxide_lag1,0.02598445775207311,7,gbm
fine_suspended_particulates_lag1,0.014658184740197821,7,gbm
nitrogen_oxides_lag3,0.031442104903666994,7,gbm
sulphur_dioxide_lag2,0.018139013343061394,7,gbm
ozone_lag1,0.009553396854903118,7,gbm
StringencyIndex_WeightedAverage_lag1,0.2286324312940456,7,gbm
scaled_case_lag1,0.4979603683950748,7,gbm
temperature_lag1,0.13876848032733602,8,gbm
wind_speed_lag3,0.006159148623467697,8,gbm
humidity_lag7,0.01263971044048687,8,gbm
carbon_monoxide_lag1,0.03653287286786988,8,gbm
nitrogen_dioxide_lag1,0.03999727576402778,8,gbm
fine_suspended_particulates_lag1,0.022253645718296428,8,gbm
nitrogen_oxides_lag2,0.04240058949823088,8,gbm
sulphur_dioxide_lag1,0.02076087134381414,8,gbm
ozone_lag1,0.010289542381017121,8,gbm
StringencyIndex_WeightedAverage_lag1,0.22996523449882247,8,gbm
scaled_case_lag1,0.4402326285366308,8,gbm
temperature_lag1,0.13798623165996682,9,gbm
wind_speed_lag2,0.006629058542708674,9,gbm
humidity_lag7,0.013746245560502022,9,gbm
carbon_monoxide_lag1,0.02948455349002852,9,gbm
fine_suspended_particulates_lag1,0.017158049941673602,9,gbm
nitrogen_dioxide_lag1,0.02367742295532058,9,gbm
nitrogen_oxides_lag1,0.04890373523072672,9,gbm
sulphur_dioxide_lag1,0.02360715540309474,9,gbm
ozone_lag7,0.013558301528086087,9,gbm
StringencyIndex_WeightedAverage_lag1,0.21528443050796015,9,gbm
scaled_case_lag1,0.46996481517993205,9,gbm
temperature_lag1,0.10380202266511263,10,gbm
wind_speed_lag1,0.004716580827188566,10,gbm
humidity_lag7,0.014697120362832213,10,gbm
carbon_monoxide_lag1,0.03406347970565773,10,gbm
fine_suspended_particulates_lag1,0.03205327058371638,10,gbm
nitrogen_dioxide_lag1,0.0322959208704879,10,gbm
nitrogen_oxides_lag4,0.017871975890912724,10,gbm
respirable_suspended_particulates_lag2,0.02587850451557648,10,gbm
sulphur_dioxide_lag1,0.020105204509537053,10,gbm
ozone_lag7,0.008440708791173212,10,gbm
StringencyIndex_WeightedAverage_lag1,0.1934172595221567,10,gbm
scaled_case_lag1,0.5126579517556484,10,gbm
temperature_lag1,0.1105970212551519,11,gbm
wind_speed_lag7,0.01696834975082689,11,gbm
humidity_lag7,0.010271121236881257,11,gbm
carbon_monoxide_lag1,0.0449616962096392,11,gbm
fine_suspended_particulates_lag1,0.02428665624624213,11,gbm
nitrogen_dioxide_lag3,0.013379675269439577,11,gbm
nitrogen_oxides_lag3,0.033015032971533374,11,gbm
sulphur_dioxide_lag1,0.025079207230716546,11,gbm
ozone_lag6,0.01631517584929346,11,gbm
StringencyIndex_WeightedAverage_lag1,0.21620897394381478,11,gbm
scaled_case_lag1,0.48891709003646083,11,gbm
temperature_lag6,0.1660963288164203,12,gbm
wind_speed_lag6,0.012759851837720958,12,gbm
humidity_lag7,0.010106350739730536,12,gbm
carbon_monoxide_lag1,0.04241119356371863,12,gbm
fine_suspended_particulates_lag1,0.02014402312343141,12,gbm
nitrogen_dioxide_lag2,0.02196007055021866,12,gbm
nitrogen_oxides_lag2,0.023626934983237976,12,gbm
sulphur_dioxide_lag2,0.015025407420592324,12,gbm
ozone_lag7,0.009913858419443622,12,gbm
StringencyIndex_WeightedAverage_lag1,0.20129555913176175,12,gbm
scaled_case_lag1,0.47666042141372383,12,gbm
temperature_lag5,0.12251254830706242,13,gbm
wind_speed_lag5,0.012892680515140212,13,gbm
humidity_lag7,0.012060829847368403,13,gbm
carbon_monoxide_lag1,0.024198877713764475,13,gbm
fine_suspended_particulates_lag1,0.02563686053530255,13,gbm
nitrogen_dioxide_lag1,0.016612477952117663,13,gbm
nitrogen_oxides_lag1,0.041288331313272295,13,gbm
sulphur_dioxide_lag1,0.011403302719590091,13,gbm
ozone_lag7,0.019253080671058572,13,gbm
StringencyIndex_WeightedAverage_lag1,0.2546093754382198,13,gbm
scaled_case_lag1,0.4595316349871035,13,gbm
temperature_lag4,0.1417526226666422,14,gbm
wind_speed_lag4,0.012009195176687621,14,gbm
humidity_lag7,0.01281093289344292,14,gbm
carbon_monoxide_lag1,0.032804062104570895,14,gbm
nitrogen_dioxide_lag1,0.016659676295572547,14,gbm
fine_suspended_particulates_lag1,0.019615846396004027,14,gbm
nitrogen_oxides_lag7,0.013450881130417116,14,gbm
sulphur_dioxide_lag1,0.017005032399838107,14,gbm
ozone_lag7,0.011248668804307112,14,gbm
StringencyIndex_WeightedAverage_lag1,0.17049339357282528,14,gbm
scaled_case_lag1,0.5521496885596923,14,gbm
temperature_lag7,0.05759904648971295,0,gbm
humidity_lag1,0.008452368812544223,0,gbm
wind_speed_lag7,0.0029252949864010296,0,gbm
carbon_monoxide_lag2,0.025708192231004616,0,gbm
fine_suspended_particulates_lag1,0.013194215483001407,0,gbm
nitrogen_dioxide_lag2,0.013759816791788579,0,gbm
sulphur_dioxide_lag1,0.01670020949890714,0,gbm
nitrogen_oxides_lag6,0.021113347556719425,0,gbm
ozone_lag1,0.0069877890453668035,0,gbm
StringencyIndex_WeightedAverage_lag1,0.16127237850969886,0,gbm
scaled_case_lag1,0.4101220218250777,0,gbm
ct_sm_7_lag7,0.2621653187697772,0,gbm
temperature_lag7,0.11139421684990654,1,gbm
humidity_lag1,0.014300441386366334,1,gbm
wind_speed_lag7,0.004415197439572808,1,gbm
carbon_monoxide_lag1,0.03408431993970197,1,gbm
fine_suspended_particulates_lag1,0.0158632443008883,1,gbm
nitrogen_dioxide_lag1,0.019400662954368177,1,gbm
sulphur_dioxide_lag1,0.012031364607977265,1,gbm
nitrogen_oxides_lag5,0.01560875201238838,1,gbm
ozone_lag1,0.008700279011092897,1,gbm
StringencyIndex_WeightedAverage_lag1,0.17326206605984024,1,gbm
scaled_case_lag1,0.31405395014099147,1,gbm
ct_sm_7_lag7,0.2768855052969056,1,gbm
temperature_lag6,0.15626027836299208,2,gbm
humidity_lag1,0.011384967150991838,2,gbm
wind_speed_lag7,0.012315780301563887,2,gbm
carbon_monoxide_lag1,0.06282241893130172,2,gbm
fine_suspended_particulates_lag1,0.01953740372778271,2,gbm
nitrogen_dioxide_lag1,0.011791771292431636,2,gbm
nitrogen_oxides_lag4,0.02438150302149988,2,gbm
sulphur_dioxide_lag1,0.014014125711960347,2,gbm
ozone_lag1,0.0076939985761553245,2,gbm
StringencyIndex_WeightedAverage_lag1,0.2443469707717223,2,gbm
scaled_case_lag1,0.43545078215159827,2,gbm
temperature_lag5,0.14616296288478278,3,gbm
humidity_lag1,0.014200170033247285,3,gbm
wind_speed_lag7,0.008005198616546944,3,gbm
carbon_monoxide_lag1,0.04396107298853406,3,gbm
fine_suspended_particulates_lag1,0.01654212553996283,3,gbm
nitrogen_dioxide_lag1,0.020682760700892814,3,gbm
nitrogen_oxides_lag3,0.039942198794394125,3,gbm
sulphur_dioxide_lag1,0.021154846188427334,3,gbm
ozone_lag1,0.0050007971689724415,3,gbm
StringencyIndex_WeightedAverage_lag1,0.22561504683235228,3,gbm
scaled_case_lag1,0.4587328202518871,3,gbm
temperature_lag4,0.14924189943423202,4,gbm
humidity_lag1,0.008409224890998055,4,gbm
wind_speed_lag7,0.006719854264153349,4,gbm
carbon_monoxide_lag1,0.028697060400167354,4,gbm
fine_suspended_particulates_lag1,0.018624187601648707,4,gbm
nitrogen_dioxide_lag1,0.024262884684267096,4,gbm
nitrogen_oxides_lag2,0.020208133630765405,4,gbm
sulphur_dioxide_lag1,0.012232671465963078,4,gbm
ozone_lag1,0.006893204639796124,4,gbm
StringencyIndex_WeightedAverage_lag1,0.2769201653113539,4,gbm
scaled_case_lag1,0.44779071367665496,4,gbm
temperature_lag3,0.1362796080838814,5,gbm
wind_speed_lag6,0.00800796418455651,5,gbm
humidity_lag1,0.014188023449046789,5,gbm
carbon_monoxide_lag1,0.061021416314201396,5,gbm
fine_suspended_particulates_lag1,0.024447266537959488,5,gbm
nitrogen_dioxide_lag1,0.02878181655889633,5,gbm
nitrogen_oxides_lag1,0.029151577115686594,5,gbm
sulphur_dioxide_lag1,0.008856322044776333,5,gbm
