"mytestdate","var","coef","CI_lwr","CI_upr","modelname","proj"
"19142","carbon_monoxide_lag1","-0.0139201563543574","-0.0510735694590302","0.0232332567503154","arima","7"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","-0.00805699857777773","-0.0645478887224284","0.0484338915668729","arima","7"
"19142","scaled_case_lag1","0.988578013761299","0.983583634954192","0.993572392568407","arima","7"
"19142","ct_sm_7_lag5","-0.0240523886744622","-0.0802601375728513","0.0321553602239268","arima","7"
"19142","ma1","-0.337499044523014","-0.598831120863442","-0.0761669681825857","arima","8"
"19142","temperature_lag7","-0.0143687288539843","-0.0579397801626612","0.0292023224546927","arima","8"
"19142","carbon_monoxide_lag1","-0.0147435716587072","-0.0491893351671494","0.019702191849735","arima","8"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","-0.00229371582055547","-0.0532014562942306","0.0486140246531197","arima","8"
"19142","scaled_case_lag1","0.987763416561813","0.983177100818509","0.992349732305117","arima","8"
"19142","ct_sm_7_lag4","-0.0081021056228689","-0.058024523644808","0.0418203123990702","arima","8"
"19142","ma1","-0.385033630018377","-0.619920635558677","-0.150146624478076","arima","9"
"19142","temperature_lag7","-0.0153483518224292","-0.054088674654212","0.0233919710093536","arima","9"
"19142","carbon_monoxide_lag7","-0.0175542110990811","-0.0482478875954315","0.0131394653972692","arima","9"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","0.00729405243292051","-0.038785529402557","0.053373634268398","arima","9"
"19142","scaled_case_lag1","0.986466056994845","0.982358526002374","0.990573587987317","arima","9"
"19142","ct_sm_7_lag3","0.00197840882502128","-0.0393619598409955","0.0433187774910381","arima","9"
"19142","ma1","-0.371650604680603","-0.604992582897292","-0.138308626463914","arima","10"
"19142","temperature_lag6","-0.0158324683026544","-0.055364337495658","0.0236994008903491","arima","10"
"19142","carbon_monoxide_lag6","-0.017283386471194","-0.0481979037113719","0.0136311307689839","arima","10"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","0.00563116078903431","-0.0417446271704962","0.0530069487485649","arima","10"
"19142","scaled_case_lag1","0.986281466262051","0.981954982148816","0.990607950375287","arima","10"
"19142","ct_sm_7_lag2","0.00294027074911999","-0.0391769236314097","0.0450574651296496","arima","10"
"19142","ma1","-0.283969114077827","-0.532754179018123","-0.035184049137531","arima","11"
"19142","intercept","0.524197114796022","-0.0194155417045261","1.06780977129657","arima","11"
"19142","temperature_lag5","-0.0380157314639907","-0.0884361535740642","0.0124046906460827","arima","11"
"19142","carbon_monoxide_lag5","-0.0222022821636487","-0.055351663814674","0.0109470994873766","arima","11"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","-0.0264051289976401","-0.0891670447600202","0.0363567867647401","arima","11"
"19142","scaled_case_lag1","0.904599411874417","0.81951501199196","0.989683811756874","arima","11"
"19142","ct_sm_7_lag7","-0.161682976331451","-0.325795357073595","0.00242940441069181","arima","11"
"19142","ma1","-0.283329210594056","-0.538652313785449","-0.0280061074026622","arima","12"
"19142","intercept","0.572187895062157","-0.0399282449657767","1.18430403509009","arima","12"
"19142","temperature_lag4","-0.0421014274663368","-0.0938453921483863","0.00964253721571263","arima","12"
"19142","carbon_monoxide_lag4","-0.0252292248163322","-0.0583518017022043","0.0078933520695398","arima","12"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","-0.0365756961335014","-0.104292883495072","0.0311414912280695","arima","12"
"19142","scaled_case_lag1","0.896728581325247","0.800273604616116","0.993183558034378","arima","12"
"19142","ct_sm_7_lag7","-0.18132380933878","-0.3669074612561","0.00425984257853906","arima","12"
"19142","ma1","-0.258276198280253","-0.536634833676496","0.0200824371159898","arima","13"
"19142","intercept","0.661120122906271","-0.072927271402165","1.39516751721471","arima","13"
"19142","temperature_lag3","-0.0486724214034129","-0.104504620152482","0.00715977734565644","arima","13"
"19142","carbon_monoxide_lag3","-0.0267985404104809","-0.061321603257445","0.00772452243648309","arima","13"
"19142","GovernmentResponseIndex_WeightedAverage_lag1","-0.0491694666230139","-0.129799583658359","0.0314606504123309","arima","13"
"19142","scaled_case_lag1","0.882119399712303","0.765790457960379","0.998448341464228","arima","13"
"19142","ct_sm_7_lag7","-0.210331614000226","-0.43531499050124","0.014651762500787","arima","13"
"19142","ma1","-0.275062924329439","-0.553336910587046","0.00321106192816839","arima","14"
"19142","intercept","0.578211039042596","-0.146590633701748","1.30301271178694","arima","14"
