var,coef,proj,modelname
temperature_lag3,0.19587658,3,gru
carbon_monoxide_lag1,0.052298006,3,gru
StringencyIndex_WeightedAverage_lag1,0.037832543,3,gru
scaled_case_lag1,1.3330059,3,gru
ct_sm_7_lag7,0.34982982,3,gru
temperature_lag2,0.20926593,4,gru
carbon_monoxide_lag1,0.05253922,4,gru
StringencyIndex_WeightedAverage_lag1,0.050871074,4,gru
scaled_case_lag1,1.3538977,4,gru
ct_sm_7_lag7,0.33189312,4,gru
temperature_lag1,0.18404293,5,gru
carbon_monoxide_lag1,0.045971002,5,gru
StringencyIndex_WeightedAverage_lag1,0.055469055,5,gru
scaled_case_lag1,1.3598449,5,gru
ct_sm_7_lag7,0.31918666,5,gru
temperature_lag1,0.18545932,6,gru
carbon_monoxide_lag1,0.04416777,6,gru
StringencyIndex_WeightedAverage_lag1,0.07191063,6,gru
scaled_case_lag1,1.3726517,6,gru
ct_sm_7_lag7,0.2909842,6,gru
temperature_lag1,0.18911557,7,gru
carbon_monoxide_lag1,0.04552414,7,gru
StringencyIndex_WeightedAverage_lag1,0.08278799,7,gru
scaled_case_lag1,1.347416,7,gru
ct_sm_7_lag7,0.29838035,7,gru
temperature_lag1,0.15295595,8,gru
carbon_monoxide_lag1,0.04441369,8,gru
StringencyIndex_WeightedAverage_lag1,0.08112259,8,gru
scaled_case_lag1,1.3353676,8,gru
ct_sm_7_lag7,0.28948388,8,gru
temperature_lag1,0.17086622,9,gru
carbon_monoxide_lag1,0.045099724,9,gru
StringencyIndex_WeightedAverage_lag1,0.0973294,9,gru
scaled_case_lag1,1.3231541,9,gru
ct_sm_7_lag7,0.2821115,9,gru
temperature_lag1,0.1390429,10,gru
sulphur_dioxide_lag4,0.014511368,10,gru
StringencyIndex_WeightedAverage_lag1,0.07185335,10,gru
scaled_case_lag1,1.2718778,10,gru
ct_sm_7_lag7,0.30688706,10,gru
temperature_lag1,0.12038013,11,gru
sulphur_dioxide_lag3,0.019721162,11,gru
StringencyIndex_WeightedAverage_lag1,0.08077611,11,gru
scaled_case_lag1,1.2418891,11,gru
ct_sm_7_lag7,0.306352,11,gru
temperature_lag1,0.1593558,12,gru
ozone_lag7,0.01952247,12,gru
StringencyIndex_WeightedAverage_lag1,0.109195,12,gru
scaled_case_lag1,1.2084883,12,gru
ct_sm_7_lag7,0.33893424,12,gru
temperature_lag1,0.163376,13,gru
ozone_lag7,0.018668134,13,gru
StringencyIndex_WeightedAverage_lag1,0.12573911,13,gru
scaled_case_lag1,1.1615763,13,gru
ct_sm_7_lag7,0.36111397,13,gru
temperature_lag1,0.17287864,14,gru
ozone_lag7,0.02250473,14,gru
StringencyIndex_WeightedAverage_lag1,0.14123133,14,gru
scaled_case_lag1,1.1474184,14,gru
ct_sm_7_lag7,0.35581207,14,gru
temperature_lag6,0.17614138,0,gru
carbon_monoxide_lag1,0.103742406,0,gru
StringencyIndex_WeightedAverage_lag1,0.089194894,0,gru
scaled_case_lag1,1.2430626,0,gru
ct_sm_7_lag7,0.41418234,0,gru
temperature_lag5,0.1782291,1,gru
carbon_monoxide_lag1,0.079340115,1,gru
StringencyIndex_WeightedAverage_lag1,0.071390025,1,gru
scaled_case_lag1,1.2665075,1,gru
ct_sm_7_lag7,0.39933193,1,gru
temperature_lag4,0.18555424,2,gru
carbon_monoxide_lag1,0.06454637,2,gru
StringencyIndex_WeightedAverage_lag1,0.048490085,2,gru
scaled_case_lag1,1.2895465,2,gru
ct_sm_7_lag7,0.38346985,2,gru
temperature_lag3,0.19668567,3,gru
carbon_monoxide_lag1,0.051746488,3,gru
StringencyIndex_WeightedAverage_lag1,0.03799406,3,gru
scaled_case_lag1,1.3285936,3,gru
ct_sm_7_lag7,0.3504827,3,gru
temperature_lag2,0.21088307,4,gru
carbon_monoxide_lag1,0.05139767,4,gru
StringencyIndex_WeightedAverage_lag1,0.04981671,4,gru
scaled_case_lag1,1.3494823,4,gru
ct_sm_7_lag7,0.33306918,4,gru
temperature_lag1,0.18604918,5,gru
carbon_monoxide_lag1,0.044970702,5,gru
StringencyIndex_WeightedAverage_lag1,0.05464005,5,gru
scaled_case_lag1,1.3552719,5,gru
ct_sm_7_lag7,0.32056656,5,gru
temperature_lag1,0.18585482,6,gru
carbon_monoxide_lag1,0.044368133,6,gru
StringencyIndex_WeightedAverage_lag1,0.071752295,6,gru
scaled_case_lag1,1.3693135,6,gru
ct_sm_7_lag7,0.2906323,6,gru
temperature_lag1,0.19057208,7,gru
carbon_monoxide_lag1,0.04530268,7,gru
StringencyIndex_WeightedAverage_lag1,0.08243046,7,gru
scaled_case_lag1,1.3442804,7,gru
ct_sm_7_lag7,0.298562,7,gru
temperature_lag1,0.15418643,8,gru
carbon_monoxide_lag1,0.044539347,8,gru
StringencyIndex_WeightedAverage_lag1,0.08059726,8,gru
scaled_case_lag1,1.3310512,8,gru
ct_sm_7_lag7,0.29055792,8,gru
temperature_lag1,0.17143139,9,gru
carbon_monoxide_lag1,0.045110334,9,gru
StringencyIndex_WeightedAverage_lag1,0.096543565,9,gru
scaled_case_lag1,1.3186139,9,gru
ct_sm_7_lag7,0.28320146,9,gru
temperature_lag1,0.13452402,10,gru
sulphur_dioxide_lag5,0.021818258,10,gru
StringencyIndex_WeightedAverage_lag1,0.06602677,10,gru
scaled_case_lag1,1.2698612,10,gru
ct_sm_7_lag7,0.3160107,10,gru
temperature_lag1,0.1145574,11,gru
sulphur_dioxide_lag4,0.01599761,11,gru
StringencyIndex_WeightedAverage_lag1,0.07319131,11,gru
scaled_case_lag1,1.2396215,11,gru
ct_sm_7_lag7,0.31539568,11,gru
temperature_lag1,0.15868485,12,gru
ozone_lag7,0.019654756,12,gru
StringencyIndex_WeightedAverage_lag1,0.10893779,12,gru
scaled_case_lag1,1.2046202,12,gru
ct_sm_7_lag7,0.3395898,12,gru
temperature_lag1,0.16284424,13,gru
ozone_lag7,0.018844375,13,gru
StringencyIndex_WeightedAverage_lag1,0.12485852,13,gru
scaled_case_lag1,1.1579553,13,gru
ct_sm_7_lag7,0.3615761,13,gru
temperature_lag1,0.17205316,14,gru
ozone_lag7,0.022604117,14,gru
StringencyIndex_WeightedAverage_lag1,0.14060421,14,gru
scaled_case_lag1,1.1437759,14,gru
ct_sm_7_lag7,0.35604808,14,gru
temperature_lag6,0.17633787,0,gru
carbon_monoxide_lag1,0.105870225,0,gru
StringencyIndex_WeightedAverage_lag1,0.08946436,0,gru
scaled_case_lag1,1.2385331,0,gru
ct_sm_7_lag7,0.41533503,0,gru
temperature_lag5,0.17816189,1,gru
carbon_monoxide_lag1,0.0817119,1,gru
StringencyIndex_WeightedAverage_lag1,0.0714725,1,gru
scaled_case_lag1,1.2618891,1,gru
ct_sm_7_lag7,0.4007143,1,gru
temperature_lag4,0.18520693,2,gru
carbon_monoxide_lag1,0.06672623,2,gru
StringencyIndex_WeightedAverage_lag1,0.048356067,2,gru
scaled_case_lag1,1.2849405,2,gru
ct_sm_7_lag7,0.38513514,2,gru
temperature_lag3,0.19592997,3,gru
carbon_monoxide_lag1,0.05290895,3,gru
StringencyIndex_WeightedAverage_lag1,0.038037594,3,gru
scaled_case_lag1,1.3244795,3,gru
ct_sm_7_lag7,0.35192645,3,gru
temperature_lag2,0.21032308,4,gru
carbon_monoxide_lag1,0.05231687,4,gru
StringencyIndex_WeightedAverage_lag1,0.04955422,4,gru
scaled_case_lag1,1.3448939,4,gru
ct_sm_7_lag7,0.33492514,4,gru
temperature_lag1,0.18490897,5,gru
carbon_monoxide_lag1,0.045859832,5,gru
StringencyIndex_WeightedAverage_lag1,0.0542887,5,gru
scaled_case_lag1,1.3508501,5,gru
ct_sm_7_lag7,0.32235947,5,gru
temperature_lag1,0.18393773,6,gru
carbon_monoxide_lag1,0.04458032,6,gru
StringencyIndex_WeightedAverage_lag1,0.07158386,6,gru
scaled_case_lag1,1.3650564,6,gru
ct_sm_7_lag7,0.29262975,6,gru
temperature_lag1,0.19126481,7,gru
carbon_monoxide_lag1,0.045268174,7,gru
StringencyIndex_WeightedAverage_lag1,0.08285233,7,gru
scaled_case_lag1,1.3416941,7,gru
ct_sm_7_lag7,0.29920042,7,gru
temperature_lag1,0.15211913,8,gru
carbon_monoxide_lag1,0.045372978,8,gru
StringencyIndex_WeightedAverage_lag1,0.080642276,8,gru
scaled_case_lag1,1.3271284,8,gru
ct_sm_7_lag7,0.29138446,8,gru
temperature_lag1,0.15427916,9,gru
sulphur_dioxide_lag6,0.034850232,9,gru
StringencyIndex_WeightedAverage_lag1,0.06289308,9,gru
scaled_case_lag1,1.3059245,9,gru
ct_sm_7_lag7,0.30874756,9,gru
temperature_lag1,0.13381773,10,gru
sulphur_dioxide_lag5,0.020694032,10,gru
StringencyIndex_WeightedAverage_lag1,0.0663804,10,gru
scaled_case_lag1,1.2651242,10,gru
ct_sm_7_lag7,0.31802207,10,gru
temperature_lag1,0.11278995,11,gru
sulphur_dioxide_lag4,0.015877524,11,gru
StringencyIndex_WeightedAverage_lag1,0.07415061,11,gru
scaled_case_lag1,1.2352909,11,gru
ct_sm_7_lag7,0.31687155,11,gru
temperature_lag1,0.15873605,12,gru
ozone_lag7,0.019776052,12,gru
StringencyIndex_WeightedAverage_lag1,0.109702304,12,gru
scaled_case_lag1,1.2004627,12,gru
ct_sm_7_lag7,0.34112433,12,gru
temperature_lag1,0.1610454,13,gru
ozone_lag7,0.019076293,13,gru
StringencyIndex_WeightedAverage_lag1,0.12314915,13,gru
scaled_case_lag1,1.153962,13,gru
ct_sm_7_lag7,0.3627255,13,gru
temperature_lag1,0.16957884,14,gru
ozone_lag7,0.022807002,14,gru
StringencyIndex_WeightedAverage_lag1,0.13986634,14,gru
scaled_case_lag1,1.1400077,14,gru
ct_sm_7_lag7,0.35699347,14,gru
temperature_lag6,0.17640886,0,gru
carbon_monoxide_lag1,0.10641924,0,gru
StringencyIndex_WeightedAverage_lag1,0.08927421,0,gru
scaled_case_lag1,1.235392,0,gru
ct_sm_7_lag7,0.41554436,0,gru
temperature_lag5,0.1788194,1,gru
carbon_monoxide_lag1,0.082182035,1,gru
StringencyIndex_WeightedAverage_lag1,0.072522335,1,gru
scaled_case_lag1,1.2573045,1,gru
ct_sm_7_lag7,0.40171134,1,gru
temperature_lag4,0.18533577,2,gru
carbon_monoxide_lag1,0.06733083,2,gru
StringencyIndex_WeightedAverage_lag1,0.048797335,2,gru
scaled_case_lag1,1.2803173,2,gru
ct_sm_7_lag7,0.38629353,2,gru
temperature_lag3,0.19645494,3,gru
carbon_monoxide_lag1,0.0533638,3,gru
StringencyIndex_WeightedAverage_lag1,0.03775097,3,gru
scaled_case_lag1,1.3200983,3,gru
ct_sm_7_lag7,0.35316694,3,gru
temperature_lag2,0.21061575,4,gru
carbon_monoxide_lag1,0.0523691,4,gru
StringencyIndex_WeightedAverage_lag1,0.04895857,4,gru
scaled_case_lag1,1.3408022,4,gru
ct_sm_7_lag7,0.33583868,4,gru
temperature_lag1,0.1852144,5,gru
carbon_monoxide_lag1,0.045951657,5,gru
StringencyIndex_WeightedAverage_lag1,0.053765357,5,gru
scaled_case_lag1,1.346792,5,gru
ct_sm_7_lag7,0.32332525,5,gru
temperature_lag1,0.1841663,6,gru
carbon_monoxide_lag1,0.044287626,6,gru
StringencyIndex_WeightedAverage_lag1,0.07096702,6,gru
scaled_case_lag1,1.3608111,6,gru
ct_sm_7_lag7,0.29427588,6,gru
temperature_lag1,0.19179074,7,gru
carbon_monoxide_lag1,0.044874072,7,gru
StringencyIndex_WeightedAverage_lag1,0.08247391,7,gru
scaled_case_lag1,1.3381542,7,gru
ct_sm_7_lag7,0.30059975,7,gru
temperature_lag1,0.15076281,8,gru
carbon_monoxide_lag1,0.045785945,8,gru
StringencyIndex_WeightedAverage_lag1,0.080102675,8,gru
scaled_case_lag1,1.3226633,8,gru
ct_sm_7_lag7,0.29234782,8,gru
temperature_lag1,0.16890521,9,gru
carbon_monoxide_lag1,0.045386434,9,gru
StringencyIndex_WeightedAverage_lag1,0.09559824,9,gru
scaled_case_lag1,1.3121073,9,gru
ct_sm_7_lag7,0.28470793,9,gru
temperature_lag1,0.1543587,10,gru
sulphur_dioxide_lag7,0.062100112,10,gru
StringencyIndex_WeightedAverage_lag1,0.06808668,10,gru
scaled_case_lag1,1.2577416,10,gru
ct_sm_7_lag7,0.33953243,10,gru
temperature_lag1,0.123585925,11,gru
sulphur_dioxide_lag6,0.050362576,11,gru
StringencyIndex_WeightedAverage_lag1,0.069618635,11,gru
scaled_case_lag1,1.2229894,11,gru
ct_sm_7_lag7,0.34145194,11,gru
temperature_lag1,0.15763138,12,gru
ozone_lag7,0.019946925,12,gru
StringencyIndex_WeightedAverage_lag1,0.110070094,12,gru
scaled_case_lag1,1.1972042,12,gru
ct_sm_7_lag7,0.34172928,12,gru
temperature_lag1,0.16057523,13,gru
ozone_lag7,0.01922511,13,gru
StringencyIndex_WeightedAverage_lag1,0.122109555,13,gru
scaled_case_lag1,1.1501706,13,gru
ct_sm_7_lag7,0.36349323,13,gru
temperature_lag1,0.16839284,14,gru
ozone_lag7,0.023019206,14,gru
StringencyIndex_WeightedAverage_lag1,0.13969387,14,gru
scaled_case_lag1,1.1371485,14,gru
ct_sm_7_lag7,0.35720363,14,gru
temperature_lag6,0.17651229,0,gru
carbon_monoxide_lag1,0.10684919,0,gru
StringencyIndex_WeightedAverage_lag1,0.08926136,0,gru
scaled_case_lag1,1.232088,0,gru
ct_sm_7_lag7,0.4156629,0,gru
temperature_lag5,0.17884271,1,gru
carbon_monoxide_lag1,0.082565114,1,gru
StringencyIndex_WeightedAverage_lag1,0.072598636,1,gru
scaled_case_lag1,1.2537988,1,gru
ct_sm_7_lag7,0.4020041,1,gru
temperature_lag4,0.1863708,2,gru
carbon_monoxide_lag1,0.06762727,2,gru
StringencyIndex_WeightedAverage_lag1,0.04929881,2,gru
scaled_case_lag1,1.275346,2,gru
ct_sm_7_lag7,0.3876403,2,gru
temperature_lag3,0.19748557,3,gru
carbon_monoxide_lag1,0.053343803,3,gru
StringencyIndex_WeightedAverage_lag1,0.037576985,3,gru
scaled_case_lag1,1.3153024,3,gru
ct_sm_7_lag7,0.35454407,3,gru
temperature_lag2,0.21072921,4,gru
carbon_monoxide_lag1,0.052477762,4,gru
StringencyIndex_WeightedAverage_lag1,0.04875156,4,gru
scaled_case_lag1,1.3371384,4,gru
ct_sm_7_lag7,0.33663803,4,gru
temperature_lag1,0.18579943,5,gru
carbon_monoxide_lag1,0.046121024,5,gru
StringencyIndex_WeightedAverage_lag1,0.053588834,5,gru
scaled_case_lag1,1.3435744,5,gru
ct_sm_7_lag7,0.3233977,5,gru
temperature_lag1,0.1820313,6,gru
carbon_monoxide_lag1,0.04478147,6,gru
StringencyIndex_WeightedAverage_lag1,0.070716284,6,gru
scaled_case_lag1,1.3557287,6,gru
ct_sm_7_lag7,0.29594842,6,gru
temperature_lag1,0.19279124,7,gru
carbon_monoxide_lag1,0.044264987,7,gru
StringencyIndex_WeightedAverage_lag1,0.08183323,7,gru
scaled_case_lag1,1.3342541,7,gru
ct_sm_7_lag7,0.30200726,7,gru
temperature_lag1,0.15197377,8,gru
carbon_monoxide_lag1,0.045205574,8,gru
StringencyIndex_WeightedAverage_lag1,0.079632886,8,gru
scaled_case_lag1,1.3187457,8,gru
ct_sm_7_lag7,0.29358205,8,gru
temperature_lag1,0.16962661,9,gru
carbon_monoxide_lag1,0.04544029,9,gru
StringencyIndex_WeightedAverage_lag1,0.09514416,9,gru
scaled_case_lag1,1.3082427,9,gru
ct_sm_7_lag7,0.28574157,9,gru
temperature_lag1,0.15344848,10,gru
sulphur_dioxide_lag7,0.061211616,10,gru
StringencyIndex_WeightedAverage_lag1,0.06807053,10,gru
scaled_case_lag1,1.2541119,10,gru
ct_sm_7_lag7,0.34034926,10,gru
temperature_lag1,0.1213561,11,gru
sulphur_dioxide_lag6,0.04953528,11,gru
StringencyIndex_WeightedAverage_lag1,0.07041488,11,gru
scaled_case_lag1,1.219894,11,gru
ct_sm_7_lag7,0.34206447,11,gru
temperature_lag1,0.15671569,12,gru
ozone_lag7,0.020097299,12,gru
StringencyIndex_WeightedAverage_lag1,0.11010277,12,gru
scaled_case_lag1,1.1935807,12,gru
ct_sm_7_lag7,0.34231994,12,gru
temperature_lag1,0.16005576,13,gru
ozone_lag7,0.019375168,13,gru
StringencyIndex_WeightedAverage_lag1,0.12124067,13,gru
scaled_case_lag1,1.1466461,13,gru
ct_sm_7_lag7,0.36393192,13,gru
temperature_lag1,0.16715574,14,gru
ozone_lag7,0.023117783,14,gru
StringencyIndex_WeightedAverage_lag1,0.13927689,14,gru
scaled_case_lag1,1.1336292,14,gru
ct_sm_7_lag7,0.35722712,14,gru
temperature_lag6,0.17742553,0,gru
carbon_monoxide_lag1,0.10690574,0,gru
StringencyIndex_WeightedAverage_lag1,0.0898982,0,gru
scaled_case_lag1,1.2278183,0,gru
ct_sm_7_lag7,0.41620874,0,gru
temperature_lag5,0.17925876,1,gru
carbon_monoxide_lag1,0.08262137,1,gru
StringencyIndex_WeightedAverage_lag1,0.07286876,1,gru
scaled_case_lag1,1.2500247,1,gru
ct_sm_7_lag7,0.40230379,1,gru
temperature_lag4,0.18721329,2,gru
carbon_monoxide_lag1,0.06786632,2,gru
StringencyIndex_WeightedAverage_lag1,0.049490273,2,gru
scaled_case_lag1,1.2709836,2,gru
ct_sm_7_lag7,0.388322,2,gru
temperature_lag3,0.19936988,3,gru
carbon_monoxide_lag1,0.052757483,3,gru
StringencyIndex_WeightedAverage_lag1,0.037502386,3,gru
scaled_case_lag1,1.310627,3,gru
ct_sm_7_lag7,0.35563096,3,gru
temperature_lag2,0.21254279,4,gru
carbon_monoxide_lag1,0.051998198,4,gru
StringencyIndex_WeightedAverage_lag1,0.04804091,4,gru
scaled_case_lag1,1.3326924,4,gru
ct_sm_7_lag7,0.3377295,4,gru
temperature_lag1,0.1872677,5,gru
carbon_monoxide_lag1,0.046095915,5,gru
StringencyIndex_WeightedAverage_lag1,0.053206507,5,gru
scaled_case_lag1,1.3392328,5,gru
ct_sm_7_lag7,0.3241381,5,gru
temperature_lag1,0.1807613,6,gru
carbon_monoxide_lag1,0.04486902,6,gru
StringencyIndex_WeightedAverage_lag1,0.069757774,6,gru
scaled_case_lag1,1.3509325,6,gru
ct_sm_7_lag7,0.2965368,6,gru
temperature_lag1,0.1944051,7,gru
carbon_monoxide_lag1,0.04375076,7,gru
StringencyIndex_WeightedAverage_lag1,0.0810566,7,gru
scaled_case_lag1,1.3298897,7,gru
ct_sm_7_lag7,0.3031064,7,gru
temperature_lag1,0.15363838,8,gru
carbon_monoxide_lag1,0.043864857,8,gru
StringencyIndex_WeightedAverage_lag1,0.07873878,8,gru
scaled_case_lag1,1.3144401,8,gru
ct_sm_7_lag7,0.29456428,8,gru
temperature_lag1,0.17145276,9,gru
carbon_monoxide_lag1,0.0446799,9,gru
StringencyIndex_WeightedAverage_lag1,0.09440436,9,gru
scaled_case_lag1,1.3043718,9,gru
ct_sm_7_lag7,0.28659984,9,gru
temperature_lag1,0.13010329,10,gru
sulphur_dioxide_lag5,0.020835474,10,gru
StringencyIndex_WeightedAverage_lag1,0.06679829,10,gru
scaled_case_lag1,1.2554451,10,gru
ct_sm_7_lag7,0.32016554,10,gru
temperature_lag1,0.10987063,11,gru
sulphur_dioxide_lag4,0.016043069,11,gru
StringencyIndex_WeightedAverage_lag1,0.074486434,11,gru
scaled_case_lag1,1.2255605,11,gru
ct_sm_7_lag7,0.3190473,11,gru
temperature_lag1,0.14121656,12,gru
sulphur_dioxide_lag7,0.02778965,12,gru
StringencyIndex_WeightedAverage_lag1,0.09622745,12,gru
scaled_case_lag1,1.1670682,12,gru
ct_sm_7_lag7,0.35817498,12,gru
temperature_lag1,0.15970634,13,gru
ozone_lag7,0.019546302,13,gru
StringencyIndex_WeightedAverage_lag1,0.1205634,13,gru
scaled_case_lag1,1.1431693,13,gru
ct_sm_7_lag7,0.36382318,13,gru
temperature_lag1,0.16650046,14,gru
ozone_lag7,0.023244465,14,gru
StringencyIndex_WeightedAverage_lag1,0.13898227,14,gru
scaled_case_lag1,1.130971,14,gru
ct_sm_7_lag7,0.35629284,14,gru
temperature_lag6,0.17824623,0,gru
carbon_monoxide_lag1,0.10706686,0,gru
StringencyIndex_WeightedAverage_lag1,0.09028448,0,gru
scaled_case_lag1,1.2236962,0,gru
ct_sm_7_lag7,0.4163325,0,gru
temperature_lag5,0.17930007,1,gru
carbon_monoxide_lag1,0.0833788,1,gru
StringencyIndex_WeightedAverage_lag1,0.073036134,1,gru
scaled_case_lag1,1.246295,1,gru
ct_sm_7_lag7,0.40256667,1,gru
temperature_lag4,0.18740684,2,gru
carbon_monoxide_lag1,0.06868958,2,gru
StringencyIndex_WeightedAverage_lag1,0.049525347,2,gru
scaled_case_lag1,1.2670033,2,gru
ct_sm_7_lag7,0.38875902,2,gru
temperature_lag3,0.19974764,3,gru
carbon_monoxide_lag1,0.053201657,3,gru
StringencyIndex_WeightedAverage_lag1,0.037311435,3,gru
scaled_case_lag1,1.3065002,3,gru
ct_sm_7_lag7,0.3563149,3,gru
temperature_lag2,0.21340595,4,gru
carbon_monoxide_lag1,0.05197554,4,gru
StringencyIndex_WeightedAverage_lag1,0.047401596,4,gru
scaled_case_lag1,1.3283795,4,gru
ct_sm_7_lag7,0.3387554,4,gru
temperature_lag1,0.1875062,5,gru
carbon_monoxide_lag1,0.0460999,5,gru
StringencyIndex_WeightedAverage_lag1,0.052950475,5,gru
scaled_case_lag1,1.3354203,5,gru
ct_sm_7_lag7,0.3247096,5,gru
temperature_lag1,0.18238313,6,gru
carbon_monoxide_lag1,0.0447634,6,gru
StringencyIndex_WeightedAverage_lag1,0.069497615,6,gru
scaled_case_lag1,1.3473128,6,gru
ct_sm_7_lag7,0.2973341,6,gru
temperature_lag1,0.19496588,7,gru
carbon_monoxide_lag1,0.04345007,7,gru
StringencyIndex_WeightedAverage_lag1,0.08060843,7,gru
scaled_case_lag1,1.3256978,7,gru
ct_sm_7_lag7,0.30413514,7,gru
temperature_lag1,0.15356709,8,gru
carbon_monoxide_lag1,0.04357372,8,gru
StringencyIndex_WeightedAverage_lag1,0.07812525,8,gru
scaled_case_lag1,1.3098346,8,gru
ct_sm_7_lag7,0.29548758,8,gru
temperature_lag1,0.17220967,9,gru
carbon_monoxide_lag1,0.043963686,9,gru
StringencyIndex_WeightedAverage_lag1,0.09384897,9,gru
scaled_case_lag1,1.3007029,9,gru
ct_sm_7_lag7,0.28731704,9,gru
temperature_lag1,0.12848617,10,gru
sulphur_dioxide_lag5,0.020709798,10,gru
StringencyIndex_WeightedAverage_lag1,0.06714007,10,gru
scaled_case_lag1,1.2510471,10,gru
ct_sm_7_lag7,0.32133356,10,gru
temperature_lag1,0.108444616,11,gru
sulphur_dioxide_lag4,0.016030908,11,gru
StringencyIndex_WeightedAverage_lag1,0.07420252,11,gru
scaled_case_lag1,1.2206211,11,gru
ct_sm_7_lag7,0.31962588,11,gru
temperature_lag1,0.13418606,12,gru
sulphur_dioxide_lag3,0.01352467,12,gru
StringencyIndex_WeightedAverage_lag1,0.09078054,12,gru
scaled_case_lag1,1.1820434,12,gru
ct_sm_7_lag7,0.33417776,12,gru
temperature_lag1,0.15904728,13,gru
ozone_lag7,0.019746419,13,gru
StringencyIndex_WeightedAverage_lag1,0.12024299,13,gru
scaled_case_lag1,1.139547,13,gru
ct_sm_7_lag7,0.36388588,13,gru
temperature_lag1,0.16632377,14,gru
ozone_lag7,0.023378395,14,gru
StringencyIndex_WeightedAverage_lag1,0.13908131,14,gru
scaled_case_lag1,1.1282378,14,gru
ct_sm_7_lag7,0.3558243,14,gru
temperature_lag6,0.18100385,0,gru
carbon_monoxide_lag1,0.104058415,0,gru
StringencyIndex_WeightedAverage_lag1,0.09110651,0,gru
scaled_case_lag1,1.2206731,0,gru
ct_sm_7_lag7,0.41542217,0,gru
temperature_lag5,0.18144298,1,gru
carbon_monoxide_lag1,0.0817656,1,gru
StringencyIndex_WeightedAverage_lag1,0.073501505,1,gru
scaled_case_lag1,1.2423402,1,gru
ct_sm_7_lag7,0.4025551,1,gru
temperature_lag4,0.18892072,2,gru
carbon_monoxide_lag1,0.068159804,2,gru
StringencyIndex_WeightedAverage_lag1,0.049904354,2,gru
scaled_case_lag1,1.2624431,2,gru
ct_sm_7_lag7,0.38920817,2,gru
temperature_lag3,0.20122246,3,gru
carbon_monoxide_lag1,0.053021435,3,gru
StringencyIndex_WeightedAverage_lag1,0.03723479,3,gru
scaled_case_lag1,1.3020444,3,gru
ct_sm_7_lag7,0.3567502,3,gru
temperature_lag2,0.2146866,4,gru
carbon_monoxide_lag1,0.051827855,4,gru
StringencyIndex_WeightedAverage_lag1,0.04722043,4,gru
scaled_case_lag1,1.3244718,4,gru
ct_sm_7_lag7,0.33861446,4,gru
temperature_lag1,0.19046926,5,gru
carbon_monoxide_lag1,0.044970185,5,gru
StringencyIndex_WeightedAverage_lag1,0.052621424,5,gru
scaled_case_lag1,1.3313404,5,gru
ct_sm_7_lag7,0.3251967,5,gru
temperature_lag1,0.18651794,6,gru
carbon_monoxide_lag1,0.04395103,6,gru
StringencyIndex_WeightedAverage_lag1,0.06912971,6,gru
scaled_case_lag1,1.3436611,6,gru
ct_sm_7_lag7,0.29785126,6,gru
temperature_lag1,0.1971272,7,gru
carbon_monoxide_lag1,0.043224826,7,gru
StringencyIndex_WeightedAverage_lag1,0.080141015,7,gru
scaled_case_lag1,1.3212798,7,gru
ct_sm_7_lag7,0.3047596,7,gru
temperature_lag1,0.15607874,8,gru
carbon_monoxide_lag1,0.04262948,8,gru
StringencyIndex_WeightedAverage_lag1,0.07759219,8,gru
scaled_case_lag1,1.3057474,8,gru
ct_sm_7_lag7,0.29596564,8,gru
temperature_lag1,0.17408966,9,gru
carbon_monoxide_lag1,0.043279264,9,gru
StringencyIndex_WeightedAverage_lag1,0.092914894,9,gru
scaled_case_lag1,1.2967756,9,gru
ct_sm_7_lag7,0.28754854,9,gru
temperature_lag1,0.12925129,10,gru
sulphur_dioxide_lag4,0.013976642,10,gru
StringencyIndex_WeightedAverage_lag1,0.07263316,10,gru
scaled_case_lag1,1.245749,10,gru
ct_sm_7_lag7,0.31305686,10,gru
temperature_lag1,0.11708811,11,gru
sulphur_dioxide_lag3,0.017426977,11,gru
StringencyIndex_WeightedAverage_lag1,0.07838959,11,gru
scaled_case_lag1,1.2157327,11,gru
ct_sm_7_lag7,0.31266513,11,gru
temperature_lag1,0.17528978,12,gru
sulphur_dioxide_lag2,0.04485999,12,gru
StringencyIndex_WeightedAverage_lag1,0.11098419,12,gru
scaled_case_lag1,1.1744806,12,gru
ct_sm_7_lag7,0.32478064,12,gru
temperature_lag1,0.15888461,13,gru
ozone_lag7,0.01969249,13,gru
StringencyIndex_WeightedAverage_lag1,0.11911779,13,gru
scaled_case_lag1,1.1369348,13,gru
ct_sm_7_lag7,0.36227658,13,gru
temperature_lag1,0.16692747,14,gru
ozone_lag7,0.023519617,14,gru
StringencyIndex_WeightedAverage_lag1,0.1392376,14,gru
scaled_case_lag1,1.1256244,14,gru
ct_sm_7_lag7,0.35473755,14,gru
temperature_lag6,0.18132217,0,gru
carbon_monoxide_lag1,0.10064977,0,gru
StringencyIndex_WeightedAverage_lag1,0.092606,0,gru
scaled_case_lag1,1.2200618,0,gru
ct_sm_7_lag7,0.41268143,0,gru
temperature_lag5,0.18179077,1,gru
carbon_monoxide_lag1,0.0796851,1,gru
StringencyIndex_WeightedAverage_lag1,0.07439045,1,gru
scaled_case_lag1,1.2401834,1,gru
ct_sm_7_lag7,0.40094796,1,gru
temperature_lag4,0.18907033,2,gru
carbon_monoxide_lag1,0.06713605,2,gru
